Geneid	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	20_R2	20_R3	Entity	Symbol
gene-AUO97_RS17000	0	0	0	0	0	0	0	0	host	gene-AUO97_RS17000
gene-AUO97_RS14955	87	54	72	44	46	56	40	30	host	gene-AUO97_RS14955
gene-AUO97_RS05655	6749	5856	5397	7301	7884	6846	4356	4732	host	guaB
gene-AUO97_RS09825	9663	8440	8098	10325	10080	9430	8411	10502	host	clpX
gene-AUO97_RS12850	0	0	0	0	0	0	0	0	host	gene-AUO97_RS12850
gene-AUO97_RS17380	7728	6026	5570	8690	8174	6982	7698	9191	host	clpA
gene-AUO97_RS17875	661	554	513	687	665	653	497	567	host	gene-AUO97_RS17875
gene-AUO97_RS05415	1	2	0	0	0	1	2	1	host	gene-AUO97_RS05415
gene-AUO97_RS01370	215	175	198	237	209	235	185	220	host	gene-AUO97_RS01370
gene-AUO97_RS13575	1737	2328	1437	1689	1692	1740	937	851	host	gene-AUO97_RS13575
gene-AUO97_RS03630	592	512	560	637	681	726	431	561	host	gene-AUO97_RS03630
gene-AUO97_RS06875	2529	2098	2293	3278	3294	2883	2782	3270	host	gene-AUO97_RS06875_gene_galE
gene-AUO97_RS03600	2413	2034	2171	3096	3096	3164	2523	2975	host	secF
gene-AUO97_RS07460	97	89	92	110	117	116	84	95	host	gene-AUO97_RS07460
gene-AUO97_RS03360	800	730	774	855	903	854	564	595	host	gene-AUO97_RS03360
gene-AUO97_RS13805	122	107	101	143	118	107	152	146	host	gene-AUO97_RS13805
gene-AUO97_RS12535	59	33	38	57	61	58	45	55	host	gene-AUO97_RS12535
gene-AUO97_RS10925	352	328	336	436	428	383	306	357	host	gene-AUO97_RS10925
gene-AUO97_RS03240	119	119	103	172	117	111	125	122	host	gene-AUO97_RS03240
gene-AUO97_RS04810	13642	12171	14494	15777	16205	17280	7949	8128	host	trmD
gene-AUO97_RS04900	2	0	1	0	1	0	1	0	host	gene-AUO97_RS04900
gene-AUO97_RS00360	94	93	99	110	114	109	91	94	host	gene-AUO97_RS00360
gene-AUO97_RS00630	414	381	412	527	549	527	446	578	host	gene-AUO97_RS00630
gene-AUO97_RS06565	856	728	692	1058	1069	955	1092	1065	host	gene-AUO97_RS06565
gene-AUO97_RS17210	89	84	82	106	103	89	93	85	host	pcaU
gene-AUO97_RS07270	502	547	532	602	671	697	584	771	host	guaD
gene-AUO97_RS09315	586	494	579	609	655	716	481	519	host	gene-AUO97_RS09315
gene-AUO97_RS12245	589	555	568	649	730	714	641	792	host	gene-AUO97_RS12245
gene-AUO97_RS16345	60	37	44	33	26	44	29	27	host	gene-AUO97_RS16345
gene-AUO97_RS05550	3048	2660	1637	4308	3578	3139	3270	4786	host	gene-AUO97_RS05550
gene-AUO97_RS05735	1723	1525	1485	1963	1932	1858	1533	1563	host	murG
gene-AUO97_RS09110	13035	10914	12111	12305	13061	13528	5485	5526	host	nusA
gene-AUO97_RS09920	7027	5724	6788	9161	9746	9322	6599	7816	host	ndk
gene-AUO97_RS17720	3438	3008	3154	4080	4200	4047	2929	3062	host	lpxD
gene-AUO97_RS05345	0	0	1	1	0	0	0	0	host	gene-AUO97_RS05345
gene-AUO97_RS13070	3	2	5	1	2	4	1	1	host	gene-AUO97_RS13070
gene-AUO97_RS10780	363	302	246	459	368	358	385	466	host	gene-AUO97_RS10780
gene-AUO97_RS02070	1815	1633	1690	2084	2317	2079	1578	1754	host	lysA
gene-AUO97_RS02735	312	227	251	333	333	291	298	306	host	gene-AUO97_RS02735
gene-AUO97_RS01865	1406	1126	1181	1588	1718	1607	1466	1434	host	tolQ
gene-AUO97_RS04440	726	707	699	775	860	803	550	638	host	yihA
gene-AUO97_RS11385	1085	940	805	1272	1125	1043	838	915	host	gene-AUO97_RS11385
gene-AUO97_RS19270	1776	1878	1829	1856	1630	1753	1165	1320	host	gene-AUO97_RS19270
gene-AUO97_RS19535	71	85	62	82	98	73	79	77	host	gene-AUO97_RS19535
gene-AUO97_RS01535	64	59	72	85	84	78	74	73	host	gene-AUO97_RS01535
gene-AUO97_RS06370	164	122	167	154	186	244	123	185	host	gene-AUO97_RS06370
gene-AUO97_RS18630	4236	2673	1517	5222	4763	2573	4781	3586	host	gene-AUO97_RS18630
gene-AUO97_RS12015	194	192	209	242	220	214	228	297	host	def
gene-AUO97_RS04090	120	130	92	127	123	148	120	129	host	gene-AUO97_RS04090
gene-AUO97_RS13945	0	0	0	1	0	0	0	0	host	gene-AUO97_RS13945
gene-AUO97_RS01155	15219	11629	11559	16199	17278	14191	10066	12013	host	gene-AUO97_RS01155
gene-AUO97_RS03485	445	356	465	446	441	487	284	346	host	gene-AUO97_RS03485
gene-AUO97_RS03015	413	301	282	361	347	289	329	338	host	elsL
gene-AUO97_RS01435	0	0	0	0	2	0	1	0	host	gene-AUO97_RS01435
gene-AUO97_RS07305	10530	9873	11626	12868	13993	14767	6954	8928	host	yidC
gene-AUO97_RS13500	146	92	52	180	135	102	111	155	host	gene-AUO97_RS13500
gene-AUO97_RS12935	66	57	71	43	49	43	52	64	host	gene-AUO97_RS12935
gene-AUO97_RS03800	0	0	0	0	0	0	0	0	host	gene-AUO97_RS03800
gene-AUO97_RS00490	915	930	985	915	1075	1104	653	755	host	queF
gene-AUO97_RS15510	0	1	1	0	0	0	0	0	host	gene-AUO97_RS15510
gene-AUO97_RS01345	878	599	493	977	869	630	906	859	host	gene-AUO97_RS01345
gene-AUO97_RS15335	2162	1759	1835	2224	2328	2131	1424	1473	host	msbA
gene-AUO97_RS18660	2731	2424	2939	3742	4201	4018	3419	4306	host	gene-AUO97_RS18660
gene-AUO97_RS03170	609	620	700	686	847	992	488	482	host	gene-AUO97_RS03170
gene-AUO97_RS16405	415	323	410	437	433	406	343	329	host	gene-AUO97_RS16405
gene-AUO97_RS00135	730	574	500	866	727	606	622	746	host	gene-AUO97_RS00135
gene-AUO97_RS00305	328	263	302	496	489	447	448	504	host	gene-AUO97_RS00305
gene-AUO97_RS11530	25681	22550	25756	32207	35077	36295	18811	24299	host	rpsG
gene-AUO97_RS17080	75	59	56	76	83	58	63	61	host	gene-AUO97_RS17080
gene-AUO97_RS06865	4431	3582	2752	6355	6017	5225	6017	7702	host	lldP
gene-AUO97_RS18835	104	103	99	136	116	112	81	59	host	gene-AUO97_RS18835
gene-AUO97_RS11215	854	536	424	834	805	559	529	352	host	gene-AUO97_RS11215
gene-AUO97_RS04445	299	202	218	307	258	270	235	253	host	gene-AUO97_RS04445
gene-AUO97_RS17020	0	0	0	0	0	0	0	0	host	gene-AUO97_RS17020
gene-AUO97_RS03570	366	440	416	436	482	457	294	322	host	queA
gene-AUO97_RS10350	1448	1343	1424	1769	1919	1817	1096	1543	host	panB
gene-AUO97_RS04085	2059	1865	2003	2220	2282	2229	1667	2004	host	rlmJ
gene-AUO97_RS14585	47	41	40	63	62	55	41	50	host	gene-AUO97_RS14585
gene-AUO97_RS03180	1293	1190	1466	1375	1634	1743	884	976	host	gene-AUO97_RS03180
gene-AUO97_RS09870	2725	2379	2960	3775	3901	4540	3246	4475	host	gene-AUO97_RS09870
gene-AUO97_RS17440	166	243	429	368	418	650	369	715	host	gene-AUO97_RS17440
gene-AUO97_RS06485	237	217	200	216	209	232	165	201	host	gene-AUO97_RS06485
gene-AUO97_RS09875	6578	5203	6399	9398	8805	9540	8002	10819	host	gene-AUO97_RS09875
gene-AUO97_RS19130	0	0	0	2	0	1	0	0	host	gene-AUO97_RS19130
gene-AUO97_RS01170	0	2	0	0	0	0	0	0	host	gene-AUO97_RS01170
gene-AUO97_RS06270	351	250	238	433	376	337	345	302	host	gene-AUO97_RS06270
gene-AUO97_RS14220	1382	873	823	2174	1415	1532	1532	1025	host	paaX
gene-AUO97_RS06500	2643	2483	2791	3110	3286	3257	2250	2818	host	argS
gene-AUO97_RS17250	84	70	79	147	134	93	73	103	host	aroD
gene-AUO97_RS15995	13	27	28	33	24	23	27	49	host	gene-AUO97_RS15995
gene-AUO97_RS15105	183	137	160	163	170	178	116	103	host	queG
gene-AUO97_RS01140	137	143	138	172	165	222	156	174	host	gene-AUO97_RS01140
gene-AUO97_RS02925	0	1	1	0	0	1	1	2	host	gene-AUO97_RS02925
gene-AUO97_RS12735	1	0	0	0	0	0	0	0	host	gene-AUO97_RS12735
gene-AUO97_RS08455	0	0	0	0	0	0	0	0	host	gene-AUO97_RS08455
gene-AUO97_RS11330	140	126	98	153	149	131	161	132	host	gene-AUO97_RS11330
gene-AUO97_RS14625	0	0	0	0	0	0	1	0	host	gcvA
gene-AUO97_RS02000	480	374	350	545	620	513	490	537	host	gene-AUO97_RS02000
gene-AUO97_RS08840	4224	4011	4469	4847	5007	5163	2831	2379	host	secE
gene-AUO97_RS14600	41	43	45	75	58	57	51	52	host	gene-AUO97_RS14600
gene-AUO97_RS16435	136	103	116	157	139	147	117	139	host	gene-AUO97_RS16435
gene-AUO97_RS08380	0	0	0	0	0	1	0	0	host	gene-AUO97_RS08380
gene-AUO97_RS11775	0	0	0	2	0	0	0	0	host	gene-AUO97_RS11775
gene-AUO97_RS01165	1	0	0	0	1	1	0	0	host	gene-AUO97_RS01165
gene-AUO97_RS05305	38	44	42	52	44	58	48	45	host	gene-AUO97_RS05305
gene-AUO97_RS08210	0	0	0	0	0	0	0	0	host	gene-AUO97_RS08210
gene-AUO97_RS19050	430	314	379	452	502	451	298	374	host	gene-AUO97_RS19050
gene-AUO97_RS03925	560	446	534	605	561	542	400	580	host	gene-AUO97_RS03925
gene-AUO97_RS04510	3051	2723	2460	3663	3641	3308	2403	2754	host	gene-AUO97_RS04510
gene-AUO97_RS17195	134	86	88	155	114	128	133	128	host	gene-AUO97_RS17195
gene-AUO97_RS00165	1734	1482	1453	1735	1867	1573	1261	1258	host	gene-AUO97_RS00165
gene-AUO97_RS10085	517	497	510	563	653	658	403	452	host	orn
gene-AUO97_RS18460	4	5	4	9	2	7	5	7	host	gene-AUO97_RS18460
gene-AUO97_RS09470	388	337	451	452	495	507	463	597	host	hcaR
gene-AUO97_RS07120	1041	732	673	1454	1284	1150	1425	1417	host	gene-AUO97_RS07120
gene-AUO97_RS18145	12	9	4	13	14	7	6	4	host	gene-AUO97_RS18145
gene-AUO97_RS01905	2634	1969	1788	2252	2257	1785	1952	1989	host	gene-AUO97_RS01905
gene-AUO97_RS18850	704	490	474	755	740	606	559	473	host	gene-AUO97_RS18850
gene-AUO97_RS07360	50	67	58	61	62	67	41	54	host	gene-AUO97_RS07360
gene-AUO97_RS17580	73	59	55	50	68	43	49	52	host	gene-AUO97_RS17580
gene-AUO97_RS15460	0	0	0	0	0	0	0	0	host	gene-AUO97_RS15460
gene-AUO97_RS14575	1064	743	639	1228	1041	810	1091	1078	host	yghU
gene-AUO97_RS16860	44	32	52	46	51	49	36	64	host	gene-AUO97_RS16860
gene-AUO97_RS18470	159	135	112	150	151	127	111	119	host	gene-AUO97_RS18470
gene-AUO97_RS06800	9	18	14	13	12	12	15	16	host	gene-AUO97_RS06800
gene-AUO97_RS04970	194	192	259	185	171	323	93	185	host	gene-AUO97_RS04970
gene-AUO97_RS13200	0	0	0	0	0	1	0	0	host	gene-AUO97_RS13200
gene-AUO97_RS16730	162	146	105	199	161	114	93	106	host	gene-AUO97_RS16730
gene-AUO97_RS00215	5738	4091	3797	5567	5381	4380	3792	3975	host	rpoH
gene-AUO97_RS06585	5	2	9	5	13	11	5	7	host	gene-AUO97_RS06585
gene-AUO97_RS06275	1603	1407	1468	1312	1498	1518	799	827	host	gene-AUO97_RS06275
gene-AUO97_RS04570	1265	1011	1115	1045	869	867	1233	1933	host	gene-AUO97_RS04570
gene-AUO97_RS08970	12114	8880	10125	15986	15542	14760	12685	15572	host	fadB
gene-AUO97_RS11995	28	21	36	40	32	39	32	46	host	gene-AUO97_RS11995
gene-AUO97_RS03435	577	493	459	664	620	528	566	676	host	gene-AUO97_RS03435
gene-AUO97_RS18335	835	603	613	1028	1043	864	921	985	host	gene-AUO97_RS18335
gene-AUO97_RS02010	285	227	175	287	262	265	246	231	host	gene-AUO97_RS02010
gene-AUO97_RS11585	463	467	386	579	619	574	377	323	host	gene-AUO97_RS11585
gene-AUO97_RS02755	86	76	86	91	86	81	76	80	host	gene-AUO97_RS02755
gene-AUO97_RS10415	17124	15937	19086	22086	24413	25276	12370	14807	host	rpmI
gene-AUO97_RS00950	0	0	0	0	0	0	0	0	host	gene-AUO97_RS00950
gene-AUO97_RS02975	228	258	326	285	357	546	426	730	host	gene-AUO97_RS02975
gene-AUO97_RS14865	470	368	362	737	597	500	659	692	host	gene-AUO97_RS14865
gene-AUO97_RS17200	73	70	53	100	64	84	65	58	host	gene-AUO97_RS17200
gene-AUO97_RS11615	15923	12564	9884	17902	17398	12152	18740	19226	host	gene-AUO97_RS11615
gene-AUO97_RS00660	59	42	53	46	57	62	40	33	host	gene-AUO97_RS00660
gene-AUO97_RS04635	570	407	290	735	686	469	933	991	host	gene-AUO97_RS04635
gene-AUO97_RS05865	0	0	0	0	0	1	0	0	host	gene-AUO97_RS05865
gene-AUO97_RS12825	0	0	0	1	0	0	0	0	host	gene-AUO97_RS12825
gene-AUO97_RS14980	904	684	691	1107	1084	1020	1111	1588	host	gene-AUO97_RS14980
gene-AUO97_RS17140	32	27	8	19	11	11	25	23	host	gene-AUO97_RS17140
gene-AUO97_RS04245	205	136	158	300	185	267	215	266	host	rrtA
gene-AUO97_RS16975	103	94	90	94	105	104	85	98	host	gene-AUO97_RS16975
gene-AUO97_RS16665	45	33	20	28	52	32	32	21	host	gene-AUO97_RS16665
gene-AUO97_RS12120	152	150	226	191	180	315	192	358	host	gene-AUO97_RS12120
gene-AUO97_RS11880	510	492	348	998	936	651	1458	1726	host	gene-AUO97_RS11880
gene-AUO97_RS16475	108	91	106	118	131	129	91	125	host	gene-AUO97_RS16475
gene-AUO97_RS10070	4038	3474	3497	3413	3457	3398	2653	3211	host	grxC
gene-AUO97_RS07705	1206	1109	652	1098	968	841	1199	1391	host	hutH
gene-AUO97_RS08195	0	0	0	0	1	0	0	0	host	gene-AUO97_RS08195
gene-AUO97_RS12260	5324	3492	3157	5737	5413	3430	5972	5424	host	gene-AUO97_RS12260
gene-AUO97_RS19580	66	56	43	37	36	8	61	57	host	gene-AUO97_RS19580
gene-AUO97_RS04645	99	50	53	69	54	54	35	26	host	gene-AUO97_RS04645
gene-AUO97_RS12760	53	47	41	96	77	95	81	84	host	garD
gene-AUO97_RS14905	139	116	133	158	190	167	102	141	host	gene-AUO97_RS14905
gene-AUO97_RS14805	19	13	8	16	14	9	8	16	host	gene-AUO97_RS14805
gene-AUO97_RS06855	1731	1213	1042	2100	1987	1553	2087	2701	host	lldD
gene-AUO97_RS11665	387	446	398	534	550	502	394	443	host	gene-AUO97_RS11665
gene-AUO97_RS16890	0	0	0	0	0	0	0	0	host	gene-AUO97_RS16890
gene-AUO97_RS14945	54	33	45	35	45	51	21	25	host	gene-AUO97_RS14945
gene-AUO97_RS18495	132	137	97	205	158	124	164	155	host	gene-AUO97_RS18495
gene-AUO97_RS17590	816	605	728	969	962	944	614	938	host	pfkB
gene-AUO97_RS05025	1306	1157	1432	1473	1451	1612	960	1181	host	gene-AUO97_RS05025
gene-AUO97_RS06530	386	269	343	408	390	522	243	275	host	gene-AUO97_RS06530
gene-AUO97_RS17355	194	193	153	267	241	241	249	293	host	gene-AUO97_RS17355
gene-AUO97_RS05420	614	446	350	797	704	501	880	736	host	gene-AUO97_RS05420
gene-AUO97_RS16120	87	82	62	72	64	52	45	43	host	gene-AUO97_RS16120
gene-AUO97_RS12290	110	90	104	73	82	109	50	69	host	ureC
gene-AUO97_RS18045	98	103	113	148	177	159	196	282	host	gene-AUO97_RS18045
gene-AUO97_RS19165	1	0	0	0	1	0	0	0	host	gene-AUO97_RS19165
gene-AUO97_RS10990	3277	3052	3093	4920	4812	4667	4980	5512	host	nuoI
gene-AUO97_RS05965	0	0	1	0	0	1	0	0	host	trbL
gene-AUO97_RS09005	104	71	77	109	117	97	79	121	host	gene-AUO97_RS09005
gene-AUO97_RS14965	672	522	526	661	638	657	539	561	host	gene-AUO97_RS14965
gene-AUO97_RS02160	68	50	65	92	81	95	109	129	host	gene-AUO97_RS02160
gene-AUO97_RS14410	59	54	52	64	65	54	60	72	host	gene-AUO97_RS14410
gene-AUO97_RS12755	0	0	0	0	0	0	0	0	host	gene-AUO97_RS12755
gene-AUO97_RS09680	3337	2711	2593	3053	2680	2292	2653	3023	host	gene-AUO97_RS09680
gene-AUO97_RS18140	466	375	329	517	484	463	425	415	host	gene-AUO97_RS18140
gene-AUO97_RS13330	11194	9269	7112	5704	5094	3738	5884	7130	host	clpB
gene-AUO97_RS06460	1574	1538	1652	2321	2312	2206	1732	1126	host	gene-AUO97_RS06460
gene-AUO97_RS17090	54	45	44	64	41	39	47	37	host	gene-AUO97_RS17090_gene_pcaF
gene-M172_gp15	0	0	0	1	0	1	2	4	phage	gene-M172_gp15
gene-AUO97_RS11280	10663	9697	12218	13504	14178	14474	7136	7281	host	gene-AUO97_RS11280
gene-AUO97_RS02065	913	844	841	1097	1174	1089	857	975	host	dapF
gene-AUO97_RS13365	1447	1009	798	1854	1616	1200	2473	2327	host	gene-AUO97_RS13365
gene-AUO97_RS02615	801	575	552	951	804	770	871	1101	host	gene-AUO97_RS02615
gene-AUO97_RS01135	2076	1736	1439	4197	3597	3994	6773	10285	host	gene-AUO97_RS01135
gene-AUO97_RS07550	243	194	267	301	294	331	223	261	host	gene-AUO97_RS07550
gene-AUO97_RS08355	0	0	0	0	2	0	0	0	host	gene-AUO97_RS08355
gene-AUO97_RS13025	0	0	0	0	0	0	0	0	host	gene-AUO97_RS13025
gene-AUO97_RS01945	1298	1194	1373	1505	1819	1856	937	1118	host	purN
gene-AUO97_RS02195	76	51	55	89	71	81	67	75	host	gene-AUO97_RS02195
gene-AUO97_RS03610	52	44	62	42	52	56	35	48	host	radC
gene-AUO97_RS04720	1014	931	837	980	1025	960	719	818	host	gene-AUO97_RS04720
gene-AUO97_RS00355	190	182	183	189	194	221	173	186	host	gene-AUO97_RS00355
gene-AUO97_RS10840	46	54	65	82	88	95	51	67	host	gene-AUO97_RS10840
gene-AUO97_RS16790	43	55	44	71	61	59	62	89	host	gene-AUO97_RS16790
gene-AUO97_RS17930	15	6	11	5	12	9	5	6	host	gene-AUO97_RS17930
gene-AUO97_RS09770	19	16	12	7	9	13	12	11	host	gene-AUO97_RS09770
gene-AUO97_RS02140	22	22	18	31	19	26	31	35	host	gene-AUO97_RS02140
gene-AUO97_RS17715	3784	3291	3937	3924	4434	4696	3407	3697	host	fabZ
gene-AUO97_RS04975	2852	2413	2246	3114	3042	2841	2276	2573	host	ponA
gene-AUO97_RS10045	385	332	424	454	500	577	370	399	host	gene-AUO97_RS10045
gene-AUO97_RS13730	227	165	161	203	164	156	166	178	host	gene-AUO97_RS13730
gene-AUO97_RS16065	9	7	15	22	12	25	15	36	host	gene-AUO97_RS16065
gene-AUO97_RS00575	2696	2388	2580	2957	2992	2859	2211	2717	host	lipA
gene-AUO97_RS00425	37	24	40	29	20	13	12	12	host	hisQ
gene-AUO97_RS04940	1254	1216	1131	1548	1499	1476	1170	1416	host	aroB
gene-AUO97_RS15615	52	39	32	53	38	49	29	38	host	gene-AUO97_RS15615
gene-AUO97_RS02595	33	34	39	45	48	37	29	47	host	gene-AUO97_RS02595
gene-AUO97_RS08630	4661	3959	3686	5580	5455	5051	4580	5923	host	pbpG
gene-AUO97_RS10975	8301	7029	7677	11801	11774	11415	9731	11380	host	nuoF
gene-AUO97_RS14005	91	73	117	104	107	114	93	117	host	tagF
gene-AUO97_RS05050	109	121	105	168	147	130	121	134	host	gene-AUO97_RS05050
gene-AUO97_RS10765	512	327	246	653	601	345	783	683	host	add
gene-AUO97_RS18125	0	0	0	0	0	0	0	0	host	gene-AUO97_RS18125
gene-AUO97_RS09040	855	809	801	965	974	1082	788	970	host	recN
gene-AUO97_RS09900	5114	4279	3693	5905	5910	4786	5608	6083	host	gene-AUO97_RS09900
gene-AUO97_RS02895	3585	2926	3383	4303	4512	4639	3104	3571	host	gatA
gene-AUO97_RS15650	0	0	0	0	0	0	0	0	host	gene-AUO97_RS15650
gene-AUO97_RS13690	4163	2540	2059	4488	4200	2658	4472	4589	host	gene-AUO97_RS13690
gene-AUO97_RS08755	191	205	217	261	271	282	173	245	host	gene-AUO97_RS08755
gene-AUO97_RS18115	0	0	0	0	0	0	0	0	host	gene-AUO97_RS18115
gene-AUO97_RS11370	3538	3406	3945	4432	4814	4957	2448	2059	host	gene-AUO97_RS11370
gene-AUO97_RS15075	330	287	258	287	232	244	194	206	host	gene-AUO97_RS15075
gene-AUO97_RS10210	928	762	637	1093	1037	833	1001	1299	host	gene-AUO97_RS10210
gene-AUO97_RS19620	0	0	0	0	0	0	0	0	host	gene-AUO97_RS19620
gene-AUO97_RS06790	15	5	6	6	4	5	6	8	host	gene-AUO97_RS06790
gene-AUO97_RS16050	347	413	370	198	233	299	179	121	host	gene-AUO97_RS16050
gene-AUO97_RS08470	0	0	0	0	0	1	0	0	host	gene-AUO97_RS08470
gene-AUO97_RS15965	434	346	296	230	272	252	399	573	host	gene-AUO97_RS15965
gene-AUO97_RS05510	38	41	40	39	43	39	57	55	host	gene-AUO97_RS05510
gene-AUO97_RS01485	587	535	527	588	624	615	303	354	host	gene-AUO97_RS01485
gene-AUO97_RS16330	56	53	48	65	65	74	63	106	host	gene-AUO97_RS16330
gene-AUO97_RS16925	0	1	0	2	0	0	0	0	host	gene-AUO97_RS16925
gene-AUO97_RS05815	39	33	27	35	38	28	22	25	host	uraD
gene-AUO97_RS13270	0	0	1	1	0	3	0	0	host	gene-AUO97_RS13270
gene-AUO97_RS11495	4251	3307	2868	4757	4703	3550	3410	3240	host	gene-AUO97_RS11495
gene-AUO97_RS07390	1456	1351	1448	1759	1952	2098	1700	2143	host	tyrS
gene-AUO97_RS16845	36	37	26	29	37	31	21	31	host	gene-AUO97_RS16845
gene-AUO97_RS06885	2724	2425	2455	3393	3298	3305	2809	3124	host	gene-AUO97_RS06885
gene-AUO97_RS02120	113	87	68	119	124	99	100	116	host	gene-AUO97_RS02120
gene-AUO97_RS12575	0	0	0	0	0	0	0	0	host	gene-AUO97_RS12575
gene-AUO97_RS16915	2	2	3	7	5	4	1	4	host	gene-AUO97_RS16915
gene-AUO97_RS05295	0	0	0	0	1	0	0	0	host	elbB
gene-AUO97_RS03390	1077	847	717	1051	994	830	756	811	host	gene-AUO97_RS03390
gene-AUO97_RS18435	68	54	43	90	81	63	65	71	host	gene-AUO97_RS18435
gene-AUO97_RS01875	1361	1040	1051	1498	1604	1438	1106	1089	host	tolA
gene-AUO97_RS00955	0	0	0	2	1	0	0	0	host	gene-AUO97_RS00955
gene-AUO97_RS19350	2113	1380	1764	1779	1823	1749	946	918	host	gene-AUO97_RS19350
gene-AUO97_RS07560	200	168	235	200	222	267	151	199	host	gene-AUO97_RS07560
gene-AUO97_RS14290	37	32	37	63	39	57	35	39	host	pobR
gene-AUO97_RS04535	2937	2569	2950	3023	3062	3054	2051	2370	host	dxs
gene-AUO97_RS17150	16	15	11	12	15	13	17	21	host	gene-AUO97_RS17150
gene-AUO97_RS19465	33	29	20	48	43	33	63	61	host	gene-AUO97_RS19465
gene-AUO97_RS01190	257	248	262	284	326	317	266	285	host	gene-AUO97_RS01190
gene-AUO97_RS19545	60	61	47	59	63	47	43	18	host	gene-AUO97_RS19545
gene-AUO97_RS03970	1066	873	872	1066	1103	944	720	826	host	pdxA
gene-AUO97_RS12720	3	1	0	3	0	1	0	0	host	gene-AUO97_RS12720_gene_astA
gene-AUO97_RS14135	25	34	20	42	36	33	14	41	host	gene-AUO97_RS14135
gene-AUO97_RS04275	21211	20712	23918	30201	33185	34026	19633	25782	host	rplQ
gene-AUO97_RS10530	241	225	252	244	314	265	207	305	host	gene-AUO97_RS10530
gene-AUO97_RS12710	38	36	53	42	47	50	32	32	host	gene-AUO97_RS12710
gene-AUO97_RS16230	1338	1152	1165	1434	1591	1563	1008	1203	host	aroC
gene-AUO97_RS19025	608	418	368	598	474	375	500	445	host	gene-AUO97_RS19025
gene-AUO97_RS09100	986	983	1079	1247	1239	1133	686	484	host	gene-AUO97_RS09100
gene-AUO97_RS17795	291	305	273	382	368	354	280	378	host	ispF
gene-AUO97_RS13190	0	0	0	0	0	0	0	0	host	gene-AUO97_RS13190
gene-AUO97_RS07285	355	273	234	468	404	284	432	459	host	gene-AUO97_RS07285
gene-AUO97_RS08375	0	0	0	0	0	0	0	0	host	gene-AUO97_RS08375
gene-AUO97_RS04270	468	422	360	538	514	393	413	477	host	gene-AUO97_RS04270
gene-AUO97_RS11265	432	412	425	458	502	468	269	318	host	gene-AUO97_RS11265
gene-AUO97_RS18585	6753	5182	4892	4357	4263	3712	4442	5940	host	pepN
gene-AUO97_RS10340	1941	1705	1837	2141	2195	2189	1435	1652	host	pcnB
gene-AUO97_RS02375	5167	4141	4304	4775	4885	4618	3549	4209	host	rlmE
gene-AUO97_RS13150	0	0	0	0	0	0	0	0	host	gene-AUO97_RS13150
gene-AUO97_RS01795	0	0	0	0	0	0	0	0	host	dhbA
gene-AUO97_RS05315	38	37	35	49	39	30	51	49	host	gene-AUO97_RS05315
gene-AUO97_RS08955	94	83	119	101	109	130	96	165	host	gene-AUO97_RS08955
