Geneid	5_R1	5_R2	30_R1	30_R2	60_R1	60_R2	120_R1	120_R2	Entity	Symbol
gene-TX72_RS12460	37	48	12	32	14	7	0	2	host	gene-TX72_RS12460
gene-TX72_RS04505	758	845	73	120	58	24	22	15	host	gene-TX72_RS04505
gene-TX72_RS09085	89	65	8	15	7	4	2	4	host	gene-TX72_RS09085
gene-TX72_RS01750	827	806	111	176	64	47	22	20	host	gene-TX72_RS01750
gene-TX72_RS12580	153	195	16	55	24	9	5	6	host	gene-TX72_RS12580
gene-TX72_RS04370	70	65	13	27	7	4	1	2	host	gene-TX72_RS04370
gene-TX72_RS03190	52	71	9	10	4	2	0	2	host	dusB
gene-TX72_RS02985	332	363	66	72	40	20	10	8	host	gene-TX72_RS02985
gene-TX72_RS01225	459	423	49	118	32	24	4	15	host	gene-TX72_RS01225
gene-TX72_RS06850	28	27	5	7	4	0	4	0	host	gene-TX72_RS06850
gene-TX72_RS00130	69	81	18	11	6	1	0	1	host	murB
gene-TX72_RS10150	618	527	83	108	37	37	19	19	host	gene-TX72_RS10150
gene-TX72_RS06995	188	150	17	33	19	13	6	14	host	gene-TX72_RS06995
gene-TX72_RS07840	148	130	57	77	26	19	15	12	host	gene-TX72_RS07840
gene-TX72_RS04085	800	813	114	204	84	36	23	17	host	carB
gene-TX72_RS10415	2649	2697	592	753	552	155	83	125	host	rpsC
gene-TX72_RS09240	2865	4898	196	202	129	34	27	36	host	gene-TX72_RS09240
gene-TX72_RS09860	169	188	24	31	19	5	1	1	host	mtnA
gene-TX72_RS01830	29	15	0	3	4	2	0	2	host	gene-TX72_RS01830
gene-TX72_RS12570	183	127	65	94	53	14	9	16	host	gene-TX72_RS12570
gene-TX72_RS14390	37	38	9	16	5	2	1	1	host	gene-TX72_RS14390
gene-TX72_RS10950	1951	1815	242	321	152	62	40	629	host	hrpB
gene-TX72_RS05935	49	50	17	17	7	7	2	1	host	gene-TX72_RS05935
gene-TX72_RS00855	8030	7781	1308	1703	700	384	271	274	host	gene-TX72_RS00855
gene-TX72_RS05595	1974	2293	346	599	268	137	61	99	host	gene-TX72_RS05595
gene-TX72_RS03970	189	136	29	45	20	13	4	6	host	gene-TX72_RS03970
gene-TX72_RS02750	21	18	4	7	3	1	1	1	host	gene-TX72_RS02750
gene-TX72_RS03595	76	69	8	27	11	4	2	2	host	gene-TX72_RS03595
gene-TX72_RS06260	709	610	85	186	59	50	16	16	host	gene-TX72_RS06260
gene-TX72_RS02675	300	279	37	67	32	5	3	8	host	purD
gene-TX72_RS12905	1547	186	470	1404	550	166	136	406	host	ffs
gene-TX72_RS08500	166	173	16	39	25	6	3	6	host	gene-TX72_RS08500
gene-TX72_RS00640	547	687	59	130	58	25	8	10	host	lysS
gene-TX72_RS10285	236	91	337	258	3802	567	1445	148	host	gene-TX72_RS10285
gene-TX72_RS00765	45	29	25	13	12	16	7	5	host	gene-TX72_RS00765
gene-TX72_RS03790	292	268	28	61	35	7	3	6	host	hisA
gene-TX72_RS11065	379	313	47	60	22	17	8	8	host	gene-TX72_RS11065
gene-TX72_RS08330	510	510	70	124	50	24	9	9	host	cbiB
gene-TX72_RS01140	815	850	144	235	113	35	14	25	host	gene-TX72_RS01140
gene-BSV9_gp102	0	0	273	603	4462	2223	13786	21413	phage	gene-BSV9_gp102
gene-TX72_RS05340	87	81	12	15	4	2	2	4	host	gene-TX72_RS05340
gene-TX72_RS12850	270	223	53	70	33	13	7	8	host	gene-TX72_RS12850
gene-TX72_RS03715	169	159	34	39	22	8	5	2	host	gene-TX72_RS03715
gene-TX72_RS02255	73	85	17	19	9	4	3	4	host	gene-TX72_RS02255
gene-TX72_RS14785	55	65	6	12	5	0	2	2	host	gene-TX72_RS14785
gene-BSV9_gp144	0	0	3610	9270	49913	22668	20710	31077	phage	55
gene-TX72_RS14080	133	112	24	21	9	4	2	8	host	gene-TX72_RS14080
gene-TX72_RS04955	231	209	34	68	32	9	8	9	host	gene-TX72_RS04955
gene-TX72_RS12225	93	73	20	21	11	9	4	0	host	gene-TX72_RS12225
gene-BSV9_gp187	0	0	2474	6752	7569	3750	13025	19142	phage	gene-BSV9_gp187
gene-TX72_RS02030	507	385	64	99	44	25	13	12	host	gene-TX72_RS02030
gene-TX72_RS07130	49	40	26	21	15	0	3	3	host	hypB
gene-TX72_RS00910	261	287	42	38	28	17	3	9	host	gene-TX72_RS00910
gene-TX72_RS05295	101	57	32	53	19	9	11	6	host	gene-TX72_RS05295
gene-TX72_RS04485	825	723	101	177	103	38	24	32	host	gene-TX72_RS04485
gene-TX72_RS03760	33	41	9	32	20	9	4	6	host	gene-TX72_RS03760
gene-TX72_RS02105	213	218	34	42	28	10	6	6	host	gene-TX72_RS02105
gene-TX72_RS01500	538	508	77	106	46	22	8	10	host	gene-TX72_RS01500
gene-TX72_RS06535	476	502	95	169	81	46	22	29	host	gene-TX72_RS06535
gene-TX72_RS03955	154	140	22	43	18	7	1	6	host	gene-TX72_RS03955
gene-TX72_RS12880	179	164	30	58	14	11	9	3	host	gene-TX72_RS12880
gene-TX72_RS00445	428	400	60	108	45	29	16	13	host	gene-TX72_RS00445
gene-TX72_RS00840	214	206	33	30	16	4	7	6	host	gene-TX72_RS00840
gene-TX72_RS04940	117	100	9	20	6	6	1	3	host	gene-TX72_RS04940
gene-TX72_RS05385	251	237	38	47	24	11	9	9	host	gene-TX72_RS05385
gene-TX72_RS03560	3441	3191	411	609	266	165	70	68	host	gene-TX72_RS03560
gene-TX72_RS07495	212	254	38	72	22	15	8	7	host	gene-TX72_RS07495
gene-TX72_RS09140	599	475	69	125	46	29	14	14	host	gene-TX72_RS09140
gene-TX72_RS06000	383	366	51	61	25	15	8	5	host	gene-TX72_RS06000
gene-TX72_RS14190	49	63	11	12	6	2	0	0	host	gene-TX72_RS14190
gene-TX72_RS02185	480	417	81	118	56	35	17	17	host	gene-TX72_RS02185
gene-TX72_RS07515	1275	1428	226	308	207	67	51	64	host	gene-TX72_RS07515
gene-TX72_RS00185	61	65	6	9	6	1	0	0	host	gene-TX72_RS00185
gene-TX72_RS01555	71	63	12	19	12	5	2	0	host	gene-TX72_RS01555
gene-TX72_RS14180	1869	1462	281	453	144	92	51	51	host	gene-TX72_RS14180
gene-TX72_RS03115	69	53	6	17	5	4	2	1	host	gene-TX72_RS03115
gene-TX72_RS00865	614	549	136	227	88	56	25	25	host	gene-TX72_RS00865
gene-BSV9_gp12	0	0	1284	3164	11751	5614	17953	28340	phage	gene-BSV9_gp12
gene-TX72_RS04390	12	20	5	8	3	1	0	0	host	gene-TX72_RS04390
gene-TX72_RS03225	123	148	28	35	14	3	0	3	host	proC
gene-TX72_RS06385	408	435	93	208	147	81	37	40	host	gene-TX72_RS06385
gene-TX72_RS00180	157	162	29	46	15	8	3	5	host	gene-TX72_RS00180
gene-TX72_RS08400	267	245	56	82	32	30	13	13	host	gene-TX72_RS08400
gene-TX72_RS13260	311	278	53	99	30	29	7	14	host	gene-TX72_RS13260
gene-TX72_RS12120	145	152	20	36	12	6	2	2	host	gene-TX72_RS12120
gene-TX72_RS10375	88	77	14	19	14	4	3	3	host	gene-TX72_RS10375
gene-TX72_RS10645	4481	5767	335	403	187	99	43	51	host	gene-TX72_RS10645
gene-TX72_RS10735	2899	3155	219	363	158	84	42	35	host	rpsL
gene-TX72_RS09350	220	242	27	52	28	13	8	7	host	gene-TX72_RS09350
gene-TX72_RS03835	81	106	20	28	11	5	2	4	host	proB
gene-TX72_RS00600	1516	1763	236	518	261	121	45	71	host	ahcY
gene-TX72_RS10470	1026	1219	164	199	185	36	23	31	host	rplO
gene-TX72_RS12010	123	126	19	28	15	3	5	3	host	gene-TX72_RS12010
gene-TX72_RS02800	185	178	28	39	11	8	5	3	host	gene-TX72_RS02800
gene-TX72_RS03480	51	84	9	23	6	5	0	3	host	gene-TX72_RS03480
gene-TX72_RS08990	311	308	46	78	37	12	2	7	host	gene-TX72_RS08990
gene-TX72_RS03870	290	282	51	58	20	15	4	7	host	gene-TX72_RS03870
gene-TX72_RS07195	32	25	18	45	25	5	2	9	host	gene-TX72_RS07195
gene-TX72_RS04700	247	311	38	75	24	20	10	17	host	gene-TX72_RS04700
gene-TX72_RS09950	110	104	24	31	16	9	2	2	host	prmC
gene-TX72_RS01265	150	145	21	34	16	3	1	4	host	sfsA
gene-TX72_RS08705	1182	1103	180	237	126	49	30	26	host	gene-TX72_RS08705
gene-TX72_RS02380	4302	5886	845	1307	705	251	142	194	host	gene-TX72_RS02380
gene-TX72_RS06350	285	281	55	56	41	14	13	10	host	murQ
gene-TX72_RS03330	829	800	51	157	57	33	17	18	host	petM
gene-TX72_RS08115	235	250	31	39	17	4	4	7	host	gene-TX72_RS08115
gene-TX72_RS01820	4101	3600	512	759	312	160	82	104	host	gene-TX72_RS01820
gene-TX72_RS04795	139	188	24	60	13	3	3	8	host	gene-TX72_RS04795
gene-TX72_RS05565	298	254	49	67	13	15	8	5	host	gene-TX72_RS05565
gene-TX72_RS09130	93	96	11	12	8	3	0	2	host	gene-TX72_RS09130
gene-TX72_RS03210	221	218	23	43	12	8	5	2	host	gene-TX72_RS03210
gene-TX72_RS09125	60	56	11	18	4	3	2	2	host	gene-TX72_RS09125
gene-TX72_RS03340	196	206	25	38	24	5	6	3	host	gene-TX72_RS03340
gene-TX72_RS09545	5721	5449	679	1058	527	235	88	126	host	gene-TX72_RS09545
gene-TX72_RS07560	159	188	24	44	10	5	4	6	host	hisIE
gene-BSV9_gp230	0	0	6257	16773	53212	23337	13304	19502	phage	gene-BSV9_gp230
gene-TX72_RS00920	94	76	11	19	15	4	4	2	host	gene-TX72_RS00920
gene-TX72_RS01925	899	870	184	253	110	74	40	17	host	gene-TX72_RS01925
gene-TX72_RS02545	263	255	31	48	25	6	6	3	host	gene-TX72_RS02545
gene-TX72_RS06545	1728	1856	138	263	96	60	20	26	host	psb29
gene-TX72_RS07600	274	318	35	50	28	8	3	5	host	gene-TX72_RS07600
gene-BSV9_gp38	0	0	8235	19869	93585	47073	35952	52379	phage	gene-BSV9_gp38
gene-TX72_RS12765	403	426	56	99	43	26	9	12	host	gene-TX72_RS12765
gene-TX72_RS02990	3600	4328	569	903	393	206	64	102	host	rpoB
gene-TX72_RS12285	126	135	9	24	11	8	2	4	host	gene-TX72_RS12285
gene-TX72_RS10160	10363	14399	1692	2049	1096	493	351	387	host	cpcA
gene-TX72_RS14845	540	315	42	43	29	13	10	11	host	gene-TX72_RS14845
gene-TX72_RS05065	151	125	12	25	13	4	5	6	host	gene-TX72_RS05065
gene-TX72_RS08045	89	75	17	21	17	3	2	3	host	gene-TX72_RS08045
gene-BSV9_gp22	0	1	20288	58824	60594	31916	13220	17471	phage	gene-BSV9_gp22
gene-TX72_RS05580	178	179	38	32	15	4	5	7	host	ccsB
gene-TX72_RS11895	467	433	83	105	40	30	21	13	host	gene-TX72_RS11895
gene-TX72_RS05790	25	26	7	9	2	1	0	1	host	gene-TX72_RS05790
gene-TX72_RS14400	30	24	4	6	4	3	2	1	host	gene-TX72_RS14400
gene-TX72_RS07565	145	148	16	34	10	6	5	5	host	gene-TX72_RS07565
gene-TX72_RS11860	457	487	62	126	58	20	11	10	host	gene-TX72_RS11860
gene-TX72_RS06660	35	28	3	16	6	7	0	2	host	gene-TX72_RS06660
gene-TX72_RS05910	223	201	33	69	30	17	7	6	host	gene-TX72_RS05910
gene-TX72_RS09735	213	246	30	39	17	9	3	1	host	aroQ
gene-TX72_RS04815	59	48	9	18	4	2	1	0	host	gene-TX72_RS04815
gene-TX72_RS08780	377	334	54	90	42	17	16	8	host	pgeF
gene-TX72_RS08435	96	120	9	26	13	3	5	6	host	ubiE
gene-TX72_RS01510	254	250	36	44	19	19	7	9	host	gene-TX72_RS01510
gene-TX72_RS00105	527	436	59	130	74	28	18	25	host	grpE
gene-TX72_RS14095	1	0	0	2	0	0	0	0	host	gene-TX72_RS14095
gene-TX72_RS02160	1821	1807	461	712	257	174	108	101	host	gene-TX72_RS02160
gene-TX72_RS04855	96	102	19	30	17	7	2	3	host	gene-TX72_RS04855
gene-BSV9_gp122	0	1	917	2219	10377	5195	11062	15716	phage	gene-BSV9_gp122
gene-TX72_RS03795	173	148	20	28	17	5	3	0	host	gene-TX72_RS03795
gene-TX72_RS10010	208	221	46	69	49	10	2	20	host	gene-TX72_RS10010
gene-TX72_RS10205	42	38	5	22	48	2	1	8	host	gene-TX72_RS10205
gene-TX72_RS11260	242	224	41	38	19	11	5	4	host	gene-TX72_RS11260
gene-TX72_RS09100	438	354	65	102	49	28	11	19	host	gene-TX72_RS09100
gene-TX72_RS01090	354	353	51	84	29	23	7	6	host	gene-TX72_RS01090
gene-TX72_RS01525	10665	9528	1373	2062	836	604	309	347	host	gene-TX72_RS01525
gene-TX72_RS07290	69	81	12	25	15	5	0	1	host	gene-TX72_RS07290
gene-TX72_RS08575	77	88	19	31	9	8	6	3	host	gene-TX72_RS08575
gene-TX72_RS11315	164	141	51	58	24	20	14	7	host	gene-TX72_RS11315
gene-TX72_RS02685	421	412	52	92	30	16	8	10	host	purC
gene-TX72_RS07260	4222	3883	322	541	211	133	54	61	host	rpsU
gene-TX72_RS08455	339	327	41	74	32	20	10	15	host	gene-TX72_RS08455
gene-TX72_RS10430	1759	2118	320	454	301	91	32	55	host	rpsQ
gene-TX72_RS10920	68	54	9	11	8	1	3	0	host	gene-TX72_RS10920
gene-TX72_RS08165	686	736	103	165	98	44	46	57	host	gene-TX72_RS08165
gene-TX72_RS01855	9	13	1	5	3	2	0	1	host	gene-TX72_RS01855
gene-TX72_RS14340	78	78	14	18	8	0	5	2	host	gene-TX72_RS14340
gene-TX72_RS09425	1341	1491	180	257	109	51	30	26	host	topA
gene-TX72_RS13995	8	10	6	13	7	4	3	1	host	gene-TX72_RS13995
gene-TX72_RS13340	1240	1213	212	352	119	89	38	31	host	gene-TX72_RS13340
gene-TX72_RS03160	758	879	68	156	66	34	7	15	host	rfbA
gene-BSV9_gp109	0	0	313	986	3669	2084	16069	24426	phage	13
gene-BSV9_gp123	0	0	72	200	1076	446	947	1695	phage	gene-BSV9_gp123
gene-TX72_RS05785	913	857	64	81	33	20	14	7	host	gene-TX72_RS05785
gene-TX72_RS01185	79	77	20	22	16	8	5	4	host	gene-TX72_RS01185
gene-TX72_RS02250	124	121	25	38	14	8	3	4	host	gene-TX72_RS02250
gene-TX72_RS00830	1522	1736	171	314	130	60	22	26	host	gene-TX72_RS00830
gene-TX72_RS11760	2194	1143	268	245	127	83	55	57	host	gene-TX72_RS11760
gene-TX72_RS10845	145	130	18	37	20	13	3	6	host	gene-TX72_RS10845
gene-TX72_RS10565	9	4	6	15	8	3	1	6	host	gene-TX72_RS10565
gene-TX72_RS04040	311	305	76	102	47	34	12	17	host	gene-TX72_RS04040
gene-BSV9_gp208	0	0	18992	56525	134959	63055	39575	56222	phage	gene-BSV9_gp208
gene-TX72_RS00090	98	83	14	26	12	6	3	2	host	gene-TX72_RS00090
gene-TX72_RS04535	92	97	19	30	15	9	6	7	host	gene-TX72_RS04535
gene-TX72_RS00345	190	207	24	58	29	5	8	6	host	gene-TX72_RS00345
gene-TX72_RS08625	1200	1426	202	352	170	63	43	69	host	gene-TX72_RS08625
gene-TX72_RS10515	2247	2689	162	265	129	61	27	32	host	rplM
gene-TX72_RS12655	84	115	13	18	6	6	2	0	host	gene-TX72_RS12655
gene-TX72_RS06680	298	302	35	80	26	21	5	8	host	gene-TX72_RS06680
gene-TX72_RS05780	1331	1224	128	157	72	46	21	18	host	gene-TX72_RS05780
gene-TX72_RS11475	582	534	57	104	40	21	12	14	host	gene-TX72_RS11475
gene-TX72_RS14110	13	10	4	4	2	1	2	0	host	gene-TX72_RS14110
gene-TX72_RS04165	8	11	2	4	0	1	0	0	host	gene-TX72_RS04165
gene-TX72_RS12575	31	30	8	7	6	0	1	2	host	gene-TX72_RS12575
gene-TX72_RS04065	283	295	45	77	32	21	12	13	host	gene-TX72_RS04065
gene-TX72_RS10145	742	712	151	206	95	59	22	23	host	gene-TX72_RS10145
gene-TX72_RS06115	307	346	47	122	30	37	7	10	host	lptC
gene-TX72_RS03605	693	742	119	192	70	44	15	32	host	gene-TX72_RS03605
gene-TX72_RS13925	2990	2612	421	816	304	161	77	89	host	gene-TX72_RS13925
gene-TX72_RS14500	537	464	91	126	64	43	21	14	host	gene-TX72_RS14500
gene-TX72_RS02950	88	98	19	29	15	6	5	2	host	grrM
gene-TX72_RS03815	739	694	57	119	47	18	14	11	host	gene-TX72_RS03815
gene-TX72_RS09065	54	51	9	15	11	4	4	2	host	gene-TX72_RS09065
gene-TX72_RS14620	31	30	4	6	8	4	3	2	host	gene-TX72_RS14620
gene-TX72_RS01670	32	33	8	6	1	1	1	1	host	gene-TX72_RS01670
gene-TX72_RS06095	316	370	55	105	33	26	13	18	host	pxcA
gene-TX72_RS14205	20	14	3	3	2	1	0	0	host	gene-TX72_RS14205
gene-TX72_RS06375	225	225	57	52	38	22	7	5	host	pstA
gene-TX72_RS12165	10	5	2	2	2	1	1	1	host	gene-TX72_RS12165
gene-TX72_RS08290	398	382	70	95	54	36	17	16	host	gene-TX72_RS08290
gene-TX72_RS13675	52	44	10	7	7	1	2	3	host	gene-TX72_RS13675
gene-TX72_RS00400	2281	2309	320	479	207	122	72	56	host	psbZ
gene-TX72_RS03040	1048	1049	157	261	134	73	50	57	host	gene-TX72_RS03040
gene-TX72_RS14915	49	62	9	13	7	1	2	1	host	gene-TX72_RS14915
gene-TX72_RS04030	549	450	52	125	37	24	3	12	host	dapB
gene-TX72_RS14825	141	135	16	37	21	4	3	1	host	gene-TX72_RS14825
gene-TX72_RS00505	283	324	39	49	26	7	6	3	host	gene-TX72_RS00505
gene-TX72_RS09300	1210	1129	141	223	77	33	23	27	host	gene-TX72_RS09300
gene-TX72_RS03345	280	254	43	76	28	10	8	10	host	gene-TX72_RS03345
gene-TX72_RS05630	239	223	27	50	27	10	3	11	host	gene-TX72_RS05630
gene-TX72_RS00870	160	145	41	49	26	16	8	10	host	gene-TX72_RS00870
gene-TX72_RS01325	934	886	139	247	112	69	24	38	host	gene-TX72_RS01325
gene-TX72_RS06560	98	84	13	22	8	6	4	2	host	gene-TX72_RS06560
gene-TX72_RS07695	191	137	31	52	25	5	2	4	host	gene-TX72_RS07695
gene-TX72_RS07480	169	167	27	30	15	0	6	1	host	gene-TX72_RS07480
gene-TX72_RS08745	632	540	81	153	62	25	13	10	host	gene-TX72_RS08745
gene-TX72_RS01010	2264	2600	185	213	89	52	31	31	host	psbF
gene-TX72_RS01650	59	47	16	13	7	3	5	6	host	gene-TX72_RS01650
gene-TX72_RS13395	368	361	104	158	83	53	20	25	host	gene-TX72_RS13395
gene-TX72_RS03820	79	76	14	25	4	0	0	2	host	ruvX
gene-TX72_RS03630	149	162	20	51	15	15	5	10	host	gene-TX72_RS03630
gene-TX72_RS03080	61	72	8	18	6	1	2	4	host	bioD
gene-TX72_RS02840	213	281	45	73	42	17	11	18	host	gene-TX72_RS02840
gene-TX72_RS07465	362	432	33	77	21	14	3	10	host	gene-TX72_RS07465
gene-TX72_RS09455	385	343	40	66	26	17	6	6	host	trxA
gene-TX72_RS09985	773	868	99	123	71	27	19	17	host	gene-TX72_RS09985
gene-TX72_RS00260	305	253	33	54	18	9	6	5	host	psb34
gene-TX72_RS14650	69	81	13	22	7	4	1	1	host	gene-TX72_RS14650
gene-TX72_RS00695	26	12	4	5	1	2	0	0	host	gene-TX72_RS00695
gene-TX72_RS00150	1696	1765	199	332	124	76	38	41	host	gene-TX72_RS00150
gene-TX72_RS03310	876	810	104	199	98	48	16	32	host	gene-TX72_RS03310
gene-TX72_RS05640	187	266	18	43	18	4	4	6	host	gene-TX72_RS05640
gene-TX72_RS00135	277	293	37	44	14	17	7	5	host	murC
gene-TX72_RS05255	115	122	17	29	12	3	3	1	host	gene-TX72_RS05255
gene-TX72_RS06595	715	701	80	162	59	26	16	25	host	gene-TX72_RS06595
gene-TX72_RS01130	330	296	37	80	35	15	7	15	host	gene-TX72_RS01130
gene-TX72_RS05055	236	187	35	47	14	8	5	5	host	gene-TX72_RS05055
gene-TX72_RS04235	113	118	12	22	16	10	4	2	host	gene-TX72_RS04235
gene-TX72_RS04330	230	218	21	47	17	9	3	9	host	gene-TX72_RS04330
gene-TX72_RS00685	68	67	14	17	12	1	1	2	host	gene-TX72_RS00685
gene-TX72_RS03315	490	441	42	83	38	18	11	4	host	ilvN
gene-TX72_RS04340	944	443	99	118	61	32	15	14	host	gene-TX72_RS04340
gene-TX72_RS05955	54	48	21	27	9	2	4	5	host	gene-TX72_RS05955
gene-TX72_RS09490	180	207	21	42	15	10	2	4	host	aroH
gene-TX72_RS13255	63	59	25	35	16	7	3	3	host	gene-TX72_RS13255
gene-TX72_RS04905	32	47	10	17	7	2	2	2	host	gene-TX72_RS04905
gene-TX72_RS08030	328	322	41	66	27	14	7	10	host	gene-TX72_RS08030
gene-TX72_RS07190	88	72	32	50	24	7	4	6	host	gene-TX72_RS07190
gene-TX72_RS03470	715	663	83	130	53	34	13	10	host	gene-TX72_RS03470
gene-TX72_RS05835	91	92	24	31	11	5	6	4	host	gene-TX72_RS05835
gene-TX72_RS02070	375	379	44	84	32	21	7	11	host	gene-TX72_RS02070
gene-TX72_RS01045	413	414	54	75	44	17	17	12	host	yvcK
gene-TX72_RS06905	89	87	17	32	9	6	1	4	host	gene-TX72_RS06905
gene-TX72_RS09820	46	60	18	24	17	7	7	2	host	gene-TX72_RS09820
gene-TX72_RS14215	1647	1453	392	541	259	135	138	122	host	gene-TX72_RS14215
gene-TX72_RS11275	93	97	11	27	13	3	7	4	host	gene-TX72_RS11275
gene-TX72_RS00745	147	164	21	37	7	7	3	1	host	rimM
gene-TX72_RS03665	4629	5404	656	990	403	281	140	155	host	gene-TX72_RS03665
gene-TX72_RS09730	196	257	29	53	21	3	5	4	host	gene-TX72_RS09730
gene-TX72_RS12595	127	113	18	29	14	4	3	7	host	gene-TX72_RS12595
gene-TX72_RS09045	13452	13608	2295	3028	1659	561	331	451	host	gene-TX72_RS09045
gene-TX72_RS06600	621	741	54	115	44	23	11	18	host	gene-TX72_RS06600
gene-TX72_RS09690	318	335	51	76	39	25	10	17	host	cgtA
gene-TX72_RS00845	172	189	30	33	16	4	4	3	host	gene-TX72_RS00845
gene-TX72_RS05665	97	107	10	14	8	2	1	0	host	gene-TX72_RS05665
gene-TX72_RS13020	519	539	165	294	74	69	30	34	host	gene-TX72_RS13020
gene-TX72_RS08375	52	60	9	14	11	5	4	2	host	gene-TX72_RS08375
gene-TX72_RS14640	48	45	5	13	4	4	1	0	host	gene-TX72_RS14640
gene-TX72_RS04100	268	242	32	56	19	7	4	8	host	gene-TX72_RS04100
gene-TX72_RS10195	226	172	44	56	27	13	10	12	host	gene-TX72_RS10195
gene-TX72_RS07395	95	112	14	26	5	5	3	4	host	gene-TX72_RS07395
gene-TX72_RS00310	268	228	51	62	33	18	15	13	host	clpX
gene-TX72_RS09870	313	275	50	90	36	23	12	10	host	mtnC
gene-TX72_RS03695	791	829	129	178	72	42	10	18	host	pepN
gene-BSV9_gp4	0	1	92083	191910	388871	193016	111542	144200	phage	32
gene-TX72_RS06125	70	66	18	24	11	7	2	3	host	gene-TX72_RS06125
gene-TX72_RS01730	49	38	7	5	6	0	0	2	host	gene-TX72_RS01730
gene-TX72_RS00795	590	593	73	104	58	15	9	9	host	gene-TX72_RS00795
gene-TX72_RS08680	26	40	5	9	3	0	2	4	host	gene-TX72_RS08680
gene-TX72_RS09840	85	92	13	31	15	6	2	6	host	gene-TX72_RS09840
gene-TX72_RS00520	508	489	65	95	43	30	4	11	host	gene-TX72_RS00520
gene-TX72_RS14325	7622	5106	2113	2663	856	586	272	233	host	gene-TX72_RS14325
gene-TX72_RS08515	111	123	20	29	16	2	3	1	host	gene-TX72_RS08515
gene-TX72_RS05895	1058	1176	147	267	94	54	28	31	host	ispG
gene-TX72_RS03055	143	114	15	32	11	3	2	0	host	rsmG
gene-TX72_RS09445	37	34	9	15	6	3	1	2	host	gene-TX72_RS09445
gene-BSV9_gp75	391	734	98857	201461	157401	81472	16171	17358	phage	gene-BSV9_gp75
gene-TX72_RS02565	240	227	47	49	20	7	3	6	host	murD
gene-TX72_RS07285	31	39	2	5	1	1	2	2	host	gene-TX72_RS07285
gene-TX72_RS11785	90	64	6	16	8	3	1	2	host	gene-TX72_RS11785
gene-TX72_RS00690	59	64	7	27	11	5	1	4	host	gene-TX72_RS00690
gene-TX72_RS05985	1087	1144	162	264	141	76	34	35	host	gene-TX72_RS05985
gene-TX72_RS08155	454	412	60	93	32	23	12	14	host	gene-TX72_RS08155
gene-TX72_RS04225	317	315	38	65	17	12	7	13	host	gene-TX72_RS04225
gene-TX72_RS07680	58	49	6	12	8	4	1	0	host	gene-TX72_RS07680
gene-BSV9_gp82	324	512	30397	77882	32046	17573	2967	3442	phage	gene-BSV9_gp82
gene-TX72_RS08135	1012	938	163	283	121	75	43	49	host	gene-TX72_RS08135
gene-TX72_RS01560	326	300	51	93	39	29	7	6	host	gene-TX72_RS01560
gene-TX72_RS09135	751	644	105	208	59	54	26	29	host	gene-TX72_RS09135_gene_pstS
gene-TX72_RS05430	79	87	15	15	11	2	3	2	host	gene-TX72_RS05430
gene-TX72_RS13820	1176	1019	293	449	169	137	59	66	host	gene-TX72_RS13820
gene-TX72_RS00110	535	563	73	142	90	31	15	35	host	dnaJ
gene-TX72_RS01080	50	55	5	17	17	3	1	3	host	gene-TX72_RS01080
gene-TX72_RS13850	22	29	6	13	9	3	1	0	host	gene-TX72_RS13850
gene-TX72_RS11100	75	69	7	17	6	4	1	2	host	gene-TX72_RS11100
gene-TX72_RS03060	151	164	16	32	14	6	1	2	host	gene-TX72_RS03060
gene-TX72_RS02135	1322	1254	196	344	137	94	50	27	host	gene-TX72_RS02135
gene-TX72_RS06405	401	424	51	82	32	23	5	9	host	gene-TX72_RS06405
gene-TX72_RS08300	126	163	19	26	17	5	1	6	host	panB
gene-TX72_RS08895	326	328	39	95	42	23	2	14	host	gene-TX72_RS08895_gene_lepB
gene-TX72_RS09850	3517	3020	375	539	222	151	82	69	host	gene-TX72_RS09850
gene-TX72_RS11915	841	916	130	267	98	49	15	25	host	ndk
gene-BSV9_gp136	0	0	97	273	6567	2985	9916	16082	phage	gene-BSV9_gp136
gene-TX72_RS03385	322	389	63	93	51	17	12	12	host	gene-TX72_RS03385
gene-TX72_RS05045	151	145	19	38	12	6	3	0	host	gene-TX72_RS05045
gene-TX72_RS09670	107	117	18	31	6	5	0	1	host	gene-TX72_RS09670
gene-TX72_RS09815	23	32	8	12	3	3	1	3	host	gene-TX72_RS09815
gene-TX72_RS01770	536	538	138	166	75	62	42	23	host	gene-TX72_RS01770
gene-TX72_RS05315	222	284	27	64	33	9	7	8	host	gene-TX72_RS05315
gene-TX72_RS09965	1451	1394	213	346	160	77	69	41	host	gene-TX72_RS09965
gene-TX72_RS12125	463	647	80	95	36	16	7	14	host	gene-TX72_RS12125
gene-TX72_RS00350	19	17	2	1	4	3	1	0	host	gene-TX72_RS00350
gene-TX72_RS12300	45	60	9	15	3	5	1	6	host	gene-TX72_RS12300
gene-TX72_RS09775	34	31	3	7	5	6	0	1	host	gene-TX72_RS09775
gene-BSV9_gp64	167	293	48372	126919	88268	48152	13182	15351	phage	gene-BSV9_gp64
gene-TX72_RS14755	64	74	5	19	11	2	1	3	host	gene-TX72_RS14755
gene-TX72_RS11495	200	204	33	64	17	13	7	7	host	hrcA
gene-TX72_RS09955	74	76	16	20	17	6	3	4	host	dprA
gene-TX72_RS00875	123	112	39	62	28	19	8	7	host	gene-TX72_RS00875
gene-TX72_RS06895	179	214	29	58	10	11	2	5	host	gene-TX72_RS06895
