Geneid	15	60	180	300	420	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-SynWH7803_1069	0.0	0.0	0.0	0.0	0.0	host	rpsO	None	None	475.0091587898971
gene-SynWH7803_0361	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0361	None	None	16.324447120409356
gene-SynWH7803_1006	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1006	None	None	6.98274564958386
gene-SynWH7803_2049	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2049	None	None	24.870316059560487
gene-SynWH7803_2512	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2512	None	None	8.375387483228213
gene-SynWH7803_2284	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2284	None	None	102.71228149220818
gene-SynWH7803_1518	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1518	None	None	24.26727502870613
gene-SynWH7803_1806	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1806	None	None	36.83893667826781
gene-SynWH7803_1701	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1701	None	None	5.700982119724721
gene-SynWH7803_1816	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1816	None	None	46.323009669033716
gene-SynWH7803_0830	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0830	None	None	25.2213933895892
gene-SynWH7803_0603	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0603	None	None	9.21316002094949
gene-SynWH7803_0115	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0115	None	None	2.8458763391839903
gene-SynWH7803_1265	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1265	None	None	30.627424740616565
gene-SynWH7803_0061	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0061	None	None	10.259783249726892
gene-SynWH7803_0244	0.0	0.0	0.0	0.0	0.0	host	ugd	None	None	12.220747024982519
gene-SynWH7803_1103	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1103	None	None	56.746392567943424
gene-SynWH7803_1644	0.0	0.0	0.0	0.0	0.0	host	ilvH	None	None	28.82131608229387
gene-SynWH7803_1977	0.0	0.0	0.0	0.0	0.0	host	psbV	None	None	170.86878811562107
gene-SynWH7803_1118	0.0	0.0	0.0	0.0	0.0	host	ahpC	None	None	260.3432135976477
gene-SynWH7803_2039	0.0	0.0	0.0	0.0	0.0	host	fumC	None	None	7.485954708123488
gene-SynWH7803_1266	0.0	0.0	0.0	0.0	0.0	host	dacB	None	None	43.71658548412456
gene-SynWH7803_0823	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0823_gene_hli	None	None	39.71511716327941
gene-SynWH7803_0742	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0742_gene_rpoD	None	None	498.3828542331622
gene-SynWH7803_2527	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2527	None	None	70.03222894251707
gene-SynWH7803_0482	0.0	0.0	0.0	0.0	0.0	host	pebA	None	None	40.46050175549242
gene-SynWH7803_2024	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2024	None	None	9.232957420573914
gene-SSBP1_gp32	0.0	0.0	0.0	0.0	0.0	phage	gene-SSBP1_gp32	middle	late	34117.05316028772
gene-SynWH7803_2430	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2430	None	None	60.418915270131755
gene-SynWH7803_1064	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1064	None	None	19.182149619815135
gene-SynWH7803_1228	0.0	0.0	0.0	0.0	0.0	host	sphX	None	None	37.18933803385894
gene-SynWH7803_1032	0.0	0.0	0.0	0.0	0.0	host	aroA	None	None	6.559690808592174
gene-SynWH7803_0826	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0826	None	None	108.59966263003902
gene-SynWH7803_1950	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1950	None	None	2.01738337436204
gene-SynWH7803_0467	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0467	None	None	4.8104435748425844
gene-SynWH7803_2469	0.0	0.0	0.0	0.0	0.0	host	exsB	None	None	2.553480754637842
gene-SynWH7803_2207	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2207	None	None	79.333646290324
gene-SynWH7803_2431	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2431	None	None	18.997644429220006
gene-SynWH7803_1727	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1727	None	None	11.333227199286503
gene-SynWH7803_2439	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2439	None	None	5.2110472013763784
gene-SynWH7803_1868	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1868	None	None	11.423981672041176
gene-SynWH7803_1423	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1423	None	None	61.26514907911059
gene-SynWH7803_0767	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0767	None	None	62.1435442537292
gene-SynWH7803_2529	0.0	0.0	0.0	0.0	0.0	host	uvrA	None	None	23.82239032829906
gene-SynWH7803_0391	0.0	0.0	0.0	0.0	0.0	host	psaA	None	None	1464.4088284667532
gene-SynWH7803_1019	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1019	None	None	147.8165007253067
gene-SynWH7803_1361	0.0	0.0	0.0	0.0	0.0	host	secF	None	None	28.174269667015455
gene-SynWH7803_0868	0.0	0.0	0.0	0.0	0.0	host	por%2C pcr	None	None	4.375064875344342
gene-SynWH7803_1910	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1910	None	None	2.5661374579124923
gene-SSBP1_gp51	0.0	0.0	0.0	0.0	0.0	phage	gene-SSBP1_gp51	middle	late	6633.513850024567
gene-SynWH7803_1631	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1631	None	None	93.61111884623644
gene-SynWH7803_1184	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1184	None	None	8.201395151536383
gene-SynWH7803_1492	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1492	None	None	21.0932719912311
gene-SynWH7803_0522	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0522	None	None	6.906053938424552
gene-SynWH7803_2274	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2274	None	None	81.43753554698529
gene-SynWH7803_2192	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2192	None	None	39.79109925882829
gene-SSBP1_gp44	0.0	0.0	0.0	0.0	0.0	phage	gene-SSBP1_gp44	middle	late	3310.431279854923
gene-SynWH7803_0877	0.0	0.0	0.0	0.0	0.0	host	adhC	None	None	3.055325782965021
gene-SynWH7803_0848	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0848	None	None	4.277454738913928
gene-SynWH7803_1762	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1762	None	None	19.00848874360568
gene-SynWH7803_1005	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1005	None	None	9.485666813172354
gene-SynWH7803_2083	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2083	None	None	6.080582824591342
gene-SynWH7803_0732	0.0	0.0	0.0	0.0	0.0	host	trpA	None	None	33.82040682363092
gene-SynWH7803_2104	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2104	None	None	63.60005326382336
gene-SynWH7803_0270	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0270	None	None	7.0092585420537725
gene-SynWH7803_2125	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2125	None	None	20.124859747766436
gene-SynWH7803_1767	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1767	None	None	105.74633232897446
gene-SynWH7803_0782	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0782	None	None	24.45429257122658
gene-SynWH7803_0067	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0067	None	None	2.136749718487437
gene-SynWH7803_0758	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0758	None	None	30.539812848690698
gene-SynWH7803_0299	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0299	None	None	7.3473304947790075
gene-SynWH7803_2454	0.0	0.0	0.0	0.0	0.0	host	speB	None	None	10.312932950082876
gene-SynWH7803_0896	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0896	None	None	0.9718476833343073
gene-SynWH7803_1256	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1256	None	None	31.997698476197517
gene-SynWH7803_1421	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1421	None	None	4.603098505154676
gene-SynWH7803_1802	0.0	0.0	0.0	0.0	0.0	host	phoD	None	None	2.267830469750013
gene-SynWH7803_0642	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0642	None	None	14.904230454183763
gene-SynWH7803_2239	0.0	0.0	0.0	0.0	0.0	host	psbD	None	None	168.42743510392043
gene-SynWH7803_2486	0.0	0.0	0.0	0.0	0.0	host	moaE	None	None	13.268055568398559
gene-SynWH7803_1281	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1281	None	None	12.520470832653054
gene-SynWH7803_1143	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1143	None	None	4.880844606488018
gene-SynWH7803_2412	0.0	0.0	0.0	0.0	0.0	host	gcvP	None	None	8.795876759797428
gene-SynWH7803_0334	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0334	None	None	29.281885759175676
gene-SynWH7803_0717	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0717	None	None	47.205109939023075
gene-SynWH7803_0972	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0972	None	None	149.17039028616662
gene-SynWH7803_1775	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1775	None	None	193.84746253054513
gene-SynWH7803_0385	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0385_gene_gltS	None	None	27.80203541114827
gene-SynWH7803_0714	0.0	0.0	0.0	0.0	0.0	host	ctaD%2C coxA	None	None	24.122088624537128
gene-SynWH7803_0863	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0863	None	None	19.831517558270214
gene-SynWH7803_0026	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0026	None	None	80.6166651317571
gene-SynWH7803_1565	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1565	None	None	61.7374049720596
gene-SynWH7803_2273	0.0	0.0	0.0	0.0	0.0	host	crtD%2Cpds	None	None	34.803473190971275
gene-SynWH7803_0792	0.0	0.0	0.0	0.0	0.0	host	katG	None	None	18.88383129606237
gene-SynWH7803_1961	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1961	None	None	9.615209334385227
gene-SynWH7803_0737	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0737	None	None	24.63000036069618
gene-SynWH7803_1539	0.0	0.0	0.0	0.0	0.0	host	cdsA	None	None	11.20695657223938
gene-SynWH7803_1981	0.0	0.0	0.0	0.0	0.0	host	serA	None	None	48.37529031444415
gene-SynWH7803_1949	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1949	None	None	4.414584118146861
gene-SynWH7803_0436	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0436	None	None	3.1171861022474356
gene-SynWH7803_1198	0.0	0.0	0.0	0.0	0.0	host	nadA	None	None	23.979674425109774
gene-SynWH7803_2283	0.0	0.0	0.0	0.0	0.0	host	metF	None	None	24.046009635894556
gene-SynWH7803_1791	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1791	None	None	1.977995890742526
gene-SynWH7803_2198	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2198	None	None	14.620963835624323
gene-SynWH7803_2157	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2157	None	None	98.44564715769351
gene-SynWH7803_2299	0.0	0.0	0.0	0.0	0.0	host	trpB	None	None	36.76283189431588
gene-SynWH7803_2519	0.0	0.0	0.0	0.0	0.0	host	argG	None	None	44.667581924905384
gene-SynWH7803_0343	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0343	None	None	9.348251111105556
gene-SynWH7803_0953	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0953	None	None	33.43574894866381
gene-SynWH7803_2081	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2081	None	None	12.236941803872426
gene-SynWH7803_1625	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1625	None	None	7.95677464645953
gene-SynWH7803_2441	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2441	None	None	8.369694006800724
gene-SynWH7803_0692	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0692	None	None	19.000268766421357
gene-SynWH7803_2523	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2523	None	None	21.865357298037388
gene-SynWH7803_2254	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2254	None	None	12.676879811690585
gene-SynWH7803_0643	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0643	None	None	4.008617021073314
gene-SynWH7803_1141	0.0	0.0	0.0	0.0	0.0	host	purS	None	None	76.06457142445171
gene-SynWH7803_0684	0.0	0.0	0.0	0.0	0.0	host	csoS1/ccmK2	None	None	42.205810622729174
gene-SynWH7803_1851	0.0	0.0	0.0	0.0	0.0	host	petA	None	None	235.12459924292034
gene-SynWH7803_1589	0.0	0.0	0.0	0.0	0.0	host	gyrA	None	None	25.061790723665535
gene-SynWH7803_0626	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0626	None	None	144.99346864080294
gene-SynWH7803_0958	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0958	None	None	69.96940468405205
gene-SSBP1_gp48	0.0	0.0	0.0	0.0	0.0	phage	gene-SSBP1_gp48	middle	late	3426.9619887336517
gene-SynWH7803_0110	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0110	None	None	22.8405654731817
gene-SynWH7803_0657	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0657	None	None	38.22169295957606
gene-SynWH7803_0207	0.0	0.0	0.0	0.0	0.0	host	ackA	None	None	42.249121960227804
gene-SynWH7803_1739	0.0	0.0	0.0	0.0	0.0	host	lnt	None	None	1.6585361413948652
gene-SynWH7803_2530	0.0	0.0	0.0	0.0	0.0	host	recN	None	None	7.594256771159961
gene-SynWH7803_0483	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0483	None	None	90.58339503640158
gene-SynWH7803_1033	0.0	0.0	0.0	0.0	0.0	host	ubiD	None	None	7.604979327417206
gene-SynWH7803_1862	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1862	None	None	33.83285528653988
gene-SynWH7803_1619	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1619	None	None	35.77528744128034
gene-SynWH7803_0961	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0961	None	None	5.826182769867767
gene-SynWH7803_0119	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0119	None	None	15.604782317506762
gene-SynWH7803_0490	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0490	None	None	83.50915284882429
gene-SynWH7803_0085	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0085	None	None	24.191304769924184
gene-SynWH7803_1278	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1278	None	None	121.86364264656163
gene-SynWH7803_1766	0.0	0.0	0.0	0.0	0.0	host	cobD/cbiB	None	None	24.567755108257096
gene-SynWH7803_1562	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1562	None	None	5.297553211288716
gene-SynWH7803_1748	0.0	0.0	0.0	0.0	0.0	host	folC	None	None	3.0080654932696707
gene-SynWH7803_0936	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0936	None	None	16.486572508624082
gene-SynWH7803_1041	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1041	None	None	14.912247207556145
gene-SynWH7803_2055	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2055	None	None	247.8296653524271
gene-SynWH7803_2240	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2240	None	None	44.30723622295479
gene-SynWH7803_0986	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0986	None	None	7.748588773835185
gene-SynWH7803_1171	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1171	None	None	6.763488860111961
gene-SynWH7803_1975	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1975	None	None	6.2679816361240706
gene-SynWH7803_1721	0.0	0.0	0.0	0.0	0.0	host	cpmA	None	None	17.588726488866655
gene-SynWH7803_0285	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0285	None	None	9.072007813933743
gene-SynWH7803_1555	0.0	0.0	0.0	0.0	0.0	host	pepN	None	None	36.00659402117433
gene-SynWH7803_2414	0.0	0.0	0.0	0.0	0.0	host	metC	None	None	3.111748587958294
gene-SynWH7803_0613	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0613	None	None	6.169899248306879
gene-RNA_44	0.0	0.0	0.0	0.0	0.0	host	gene-RNA_44	None	None	156.64894613745992
gene-SynWH7803_1724	0.0	0.0	0.0	0.0	0.0	host	trmD	None	None	7.93330183956578
gene-SynWH7803_1774	0.0	0.0	0.0	0.0	0.0	host	hisF	None	None	14.613686385731203
gene-SynWH7803_2064	0.0	0.0	0.0	0.0	0.0	host	rpsT	None	None	469.7457023956946
gene-SynWH7803_0521	0.0	0.0	0.0	0.0	0.0	host	uspA	None	None	131.0617041476778
gene-SynWH7803_0753	0.0	0.0	0.0	0.0	0.0	host	petE	None	None	1281.0115267831768
gene-SynWH7803_1645	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1645_gene_ppiB	None	None	39.537309416596734
gene-SynWH7803_0517	0.0	0.0	0.0	0.0	0.0	host	psbT	None	None	1814.77242281054
gene-SynWH7803_1318	0.0	0.0	0.0	0.0	0.0	host	glyS	None	None	38.22621515256718
gene-RNA_29	0.0	0.0	0.0	0.0	0.0	host	gene-RNA_29	None	None	81.40302134397706
gene-SynWH7803_0740	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0740	None	None	98.69715646303273
gene-SynWH7803_2165	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2165	None	None	31.027569050510255
gene-SynWH7803_0623	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0623	None	None	93.87952144476705
gene-SynWH7803_1601	0.0	0.0	0.0	0.0	0.0	host	ruvC	None	None	9.328472838000877
gene-SynWH7803_0007	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0007	None	None	5.071490298148928
gene-SynWH7803_0292	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0292	None	None	132.73101161053637
gene-SynWH7803_2037	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2037	None	None	113.28803503103849
gene-SynWH7803_2264	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2264	None	None	78.00111405006484
gene-SynWH7803_0856	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0856	None	None	9.050447119338427
gene-SynWH7803_0194	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0194	None	None	37.50273917579192
gene-SynWH7803_1633	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1633	None	None	33.9922793504296
gene-SynWH7803_0824	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0824	None	None	22.286553761548102
gene-SynWH7803_1406	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1406	None	None	28.922954626598624
gene-SynWH7803_1593	0.0	0.0	0.0	0.0	0.0	host	hisH	None	None	101.01782887624256
gene-SynWH7803_1391	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1391	None	None	4.376800875381872
gene-SynWH7803_2004	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2004	None	None	11.016024857882337
gene-SynWH7803_0056	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0056	None	None	97.4868905045387
gene-SynWH7803_0204	0.0	0.0	0.0	0.0	0.0	host	rnc	None	None	6.236913799731197
gene-SynWH7803_0101	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0101	None	None	4.522099551697325
gene-SynWH7803_0064	0.0	0.0	0.0	0.0	0.0	host	clpX	None	None	60.992589993110734
gene-SynWH7803_1686	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1686	None	None	11.613594150257114
gene-SynWH7803_0077	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0077	None	None	93.87624783918183
gene-SynWH7803_0208	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0208	None	None	15.82014530478696
gene-SynWH7803_0315	0.0	0.0	0.0	0.0	0.0	host	pth	None	None	44.58569516684818
gene-SynWH7803_1636	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1636	None	None	158.96747224370884
gene-RNA_43	0.0	0.0	0.0	0.0	0.0	host	gene-RNA_43	None	None	311.06748773543194
gene-SynWH7803_2446	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2446	None	None	59.471268788689976
gene-SynWH7803_0722	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0722	None	None	10.601577520744861
gene-SynWH7803_2267	0.0	0.0	0.0	0.0	0.0	host	minD	None	None	52.762929907805315
gene-SynWH7803_0598	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0598	None	None	5.131226818743812
gene-SynWH7803_1162	0.0	0.0	0.0	0.0	0.0	host	fur	None	None	38.92035975279086
gene-SynWH7803_2089	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2089	None	None	2.842897602749005
gene-RNA_8	0.0	0.0	0.0	0.0	0.0	host	gene-RNA_8	None	None	56.6986666808436
gene-SynWH7803_2229	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2229	None	None	7.554299526804284
gene-SynWH7803_0461	0.0	0.0	0.0	0.0	0.0	host	hemF	None	None	18.620247829193303
gene-SynWH7803_0131	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0131	None	None	16.47218925236027
gene-SynWH7803_0708	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0708	None	None	3.7635386670288216
gene-SynWH7803_1618	0.0	0.0	0.0	0.0	0.0	host	cysS	None	None	7.9330806254145525
gene-SynWH7803_2205	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2205	None	None	41.115059025181864
gene-SynWH7803_0900	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0900	None	None	7.7257416629784075
gene-SynWH7803_1657	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1657	None	None	1.915525273872811
gene-SynWH7803_2123	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2123	None	None	5.258616589505257
gene-SynWH7803_2399	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2399	None	None	11.735221467090192
gene-SynWH7803_2465	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2465	None	None	61.08887759567979
gene-SynWH7803_2384	0.0	0.0	0.0	0.0	0.0	host	coaE	None	None	12.314659333560659
gene-SynWH7803_0009	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0009	None	None	92.78277954654827
gene-SynWH7803_0674	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0674	None	None	112.97677984463104
gene-SynWH7803_1219	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1219	None	None	92.17611742697056
gene-SynWH7803_2256	0.0	0.0	0.0	0.0	0.0	host	pcnB	None	None	5.835768064611053
gene-SynWH7803_0339	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0339	None	None	31.62699403626462
gene-SynWH7803_0032	0.0	0.0	0.0	0.0	0.0	host	efp	None	None	176.24077873220097
gene-SynWH7803_1024	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1024	None	None	14.30112469314857
gene-SynWH7803_1549	0.0	0.0	0.0	0.0	0.0	host	malQ	None	None	9.506690078226246
gene-SynWH7803_1759	0.0	0.0	0.0	0.0	0.0	host	ftsZ	None	None	85.02450974512386
gene-SynWH7803_0178	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0178	None	None	218.69834237261657
gene-SynWH7803_1728	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1728	None	None	145.99605569875453
gene-SynWH7803_1597	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1597	None	None	3.0993895721388616
gene-SynWH7803_0054	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0054	None	None	231.91221691451622
gene-SynWH7803_0806	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0806	None	None	6.481174707478602
gene-SynWH7803_2120	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2120	None	None	6.328664855404918
gene-SynWH7803_2206	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2206	None	None	20.500734880848018
gene-SynWH7803_0149	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0149	None	None	16.712039257667797
gene-SynWH7803_0142	0.0	0.0	0.0	0.0	0.0	host	cysE	None	None	12.911802002334431
gene-SynWH7803_1821	0.0	0.0	0.0	0.0	0.0	host	hemL%2C gsa	None	None	90.96186657743469
gene-SynWH7803_2514	0.0	0.0	0.0	0.0	0.0	host	dnaK	None	None	139.27480570046112
gene-SynWH7803_1387	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1387	None	None	27.93361606066907
gene-SynWH7803_1053	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1053	None	None	26.40515172941291
gene-SynWH7803_1100	0.0	0.0	0.0	0.0	0.0	host	pmbA	None	None	54.740297036652215
gene-SynWH7803_2389	0.0	0.0	0.0	0.0	0.0	host	speA	None	None	6.426696742438566
gene-SynWH7803_1706	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1706	None	None	7.356129819477729
gene-RNA_17	0.0	0.0	0.0	0.0	0.0	host	gene-RNA_17	None	None	399.6004780865722
gene-SynWH7803_0093	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0093	None	None	102.31566283823175
gene-SynWH7803_0709	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0709	None	None	3.547190774394312
gene-SynWH7803_1038	0.0	0.0	0.0	0.0	0.0	host	preA	None	None	37.64183482121078
gene-SynWH7803_0530	0.0	0.0	0.0	0.0	0.0	host	minC	None	None	13.789344567856899
gene-SynWH7803_1319	0.0	0.0	0.0	0.0	0.0	host	sir	None	None	29.616032346140404
gene-SynWH7803_2288	0.0	0.0	0.0	0.0	0.0	host	ndhE	None	None	78.76577027674433
gene-SynWH7803_0062	0.0	0.0	0.0	0.0	0.0	host	dnaX	None	None	6.1233093629647835
gene-SynWH7803_0409	0.0	0.0	0.0	0.0	0.0	host	truA	None	None	102.86061409213056
gene-SynWH7803_0947	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0947	None	None	76.90384251824648
gene-SynWH7803_1360	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1360	None	None	27.262576269930555
gene-SynWH7803_0903	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0903	None	None	8.087616158152072
