Geneid	30	480	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-SynWH7803_0582	0.0	0.0	host	pdhC	None	None	0.4537275312018238
gene-SynWH7803_1416	0.0	0.0	host	gene-SynWH7803_1416	None	None	2.7677534820921164
gene-SynWH7803_1298	0.0	0.0	host	glgC	None	None	2.2483482384479294
gene-SynWH7803_1501	0.0	0.0	host	gene-SynWH7803_1501	None	None	18.08600505037388
gene-SynWH7803_1851	0.0	0.0	host	petA	None	None	2.4632715870940167
gene-SynWH7803_2087	0.0	0.0	host	gene-SynWH7803_2087	None	None	0.42050613812695997
gene-SynWH7803_1300	0.0	0.0	host	glpX%2C cbbF%2C fbp	None	None	0.507574715557462
gene-SynWH7803_1363	0.0	0.0	host	pdhB	None	None	0.3825735187407915
gene-SynWH7803_1183	0.0	0.0	host	gene-SynWH7803_1183	None	None	11.659718838487015
gene-SynWH7803_1486	0.0	0.0	host	gene-SynWH7803_1486	None	None	2.2524664848320195
gene-SynWH7803_1414	0.0	0.0	host	gene-SynWH7803_1414	None	None	0.6352250707717625
gene-SynWH7803_0795	0.0	0.0	host	gene-SynWH7803_0795	None	None	0.08440367375709575
gene-SynWH7803_1398	0.0	0.0	host	stpA	None	None	0.4549991907958482
gene-SynWH7803_0481	0.0	0.0	host	pebB	None	None	0.3458322861763135
gene-SynWH7803_0134	0.0	0.0	host	gene-SynWH7803_0134	None	None	0.16951541774973386
gene-SynWH7803_1143	0.0	0.0	host	gene-SynWH7803_1143	None	None	0.8206178692684675
gene-SynWH7803_0900	0.0	0.0	host	gene-SynWH7803_0900	None	None	1.5726811677465204
gene-SynWH7803_0367	0.0	0.0	host	gene-SynWH7803_0367	None	None	0.8180904494327296
gene-SynWH7803_0146	0.0	0.0	host	miaA	None	None	0.16798419627445157
gene-SynWH7803_2189	0.0	0.0	host	gene-SynWH7803_2189	None	None	4.941867388615611
gene-SynWH7803_1458	0.0	0.0	host	glnN	None	None	8.36252261790639
gene-SynWH7803_0149	0.0	0.0	host	gene-SynWH7803_0149	None	None	0.00309959966755046
gene-SynWH7803_0965	0.0	0.0	host	gene-SynWH7803_0965	None	None	2.8947472553493916
gene-SynWH7803_2045	0.0	0.0	host	bioD	None	None	0.019387541712132788
gene-SynWH7803_1666	0.0	0.0	host	gene-SynWH7803_1666	None	None	1.0389407537267992
gene-SynWH7803_2485	0.0	0.0	host	moeA	None	None	18.107638886588294
gene-SynWH7803_1227	0.0	0.0	host	gene-SynWH7803_1227	None	None	0.12200045049749332
gene-SynWH7803_0918	0.0	0.0	host	gene-SynWH7803_0918	None	None	1.1980135615545402
gene-SynWH7803_1853	0.0	0.0	host	cobM	None	None	0.17728442101038547
gene-SynWH7803_1378	0.0	0.0	host	gene-SynWH7803_1378	None	None	4.6791103562460075
gene-SynWH7803_1156	0.0	0.0	host	gene-SynWH7803_1156	None	None	0.03949428155247027
gene-SynWH7803_0241	0.0	0.0	host	gene-SynWH7803_0241	None	None	0.017510117041892852
gene-SynWH7803_0690	0.0	0.0	host	gene-SynWH7803_0690	None	None	9.064540540273526
gene-SynWH7803_2522	0.0	0.0	host	mraY	None	None	0.07157537857772453
gene-SynWH7803_1777	0.0	0.0	host	gene-SynWH7803_1777	None	None	0.011350778694142957
gene-SynWH7803_0187	0.0	0.0	host	gene-SynWH7803_0187	None	None	1.2167652184996718
gene-SynWH7803_1818	0.0	0.0	host	gene-SynWH7803_1818	None	None	3.7796634547987136
gene-SynWH7803_0781	0.0	0.0	host	gene-SynWH7803_0781	None	None	0.2719604982429557
gene-SynWH7803_1358	0.0	0.0	host	gene-SynWH7803_1358	None	None	4.841667907704895
gene-SynWH7803_0189	0.0	0.0	host	nblB	None	None	0.21369226918935777
gene-SynWH7803_1962	0.0	0.0	host	purD	None	None	1.6763176277461338
gene-SynWH7803_1299	0.0	0.0	host	hemA	None	None	0.13397124037638805
gene-SynWH7803_1155	0.0	0.0	host	gene-SynWH7803_1155	None	None	0.1423372075998053
gene-SynWH7803_1769	0.0	0.0	host	gene-SynWH7803_1769	None	None	0.1380700704585336
gene-SynWH7803_0723	0.0	0.0	host	gene-SynWH7803_0723	None	None	0.9756044781562593
gene-SynWH7803_1441	0.0	0.0	host	gene-SynWH7803_1441_gene_hli	None	None	1.178754596622944
gene-RNA_29	0.0	0.0	host	gene-RNA_29	None	None	51.69827939532218
gene-SynWH7803_0675	0.0	0.0	host	gene-SynWH7803_0675	None	None	0.345776201484453
gene-SynWH7803_1038	0.0	0.0	host	preA	None	None	0.02282310236375672
gene-SynWH7803_1332	0.0	0.0	host	devA	None	None	0.005842420656736881
gene-SynWH7803_0244	0.0	0.0	host	ugd	None	None	0.5135731697423611
gene-SynWH7803_1613	0.0	0.0	host	gene-SynWH7803_1613	None	None	6.948677848850231
gene-SynWH7803_1889	0.0	0.0	host	gene-SynWH7803_1889	None	None	0.8846345992846071
gene-SynWH7803_0835	0.0	0.0	host	gene-SynWH7803_0835	None	None	1.1343707460573764
gene-SynWH7803_2169	0.0	0.0	host	gene-SynWH7803_2169	None	None	13.806032023693021
gene-SynWH7803_1096	0.0	0.0	host	gene-SynWH7803_1096	None	None	0.6738033129818481
gene-SynWH7803_1844	0.0	0.0	host	psaF	None	None	2.3462864720483325
gene-SynWH7803_1175	0.0	0.0	host	gene-SynWH7803_1175	None	None	1.1055357744839756
gene-SynWH7803_1380	0.0	0.0	host	crtH	None	None	0.6395807809444817
gene-SynWH7803_2181	0.0	0.0	host	gene-SynWH7803_2181	None	None	0.03037209782652299
gene-SynWH7803_2344	0.0	0.0	host	gene-SynWH7803_2344	None	None	0.8864598914125026
gene-SynWH7803_0409	0.0	0.0	host	truA	None	None	0.018324635431033364
gene-SynWH7803_1849	0.0	0.0	host	gene-SynWH7803_1849	None	None	3.6556017829917113
gene-SynWH7803_0308	0.0	0.0	host	gene-SynWH7803_0308	None	None	1.2666262490596212
gene-SynWH7803_1753	0.0	0.0	host	gene-SynWH7803_1753	None	None	0.3684508694025392
gene-SynWH7803_1452	0.0	0.0	host	gene-SynWH7803_1452	None	None	13.950954841625398
gene-SynWH7803_0968	0.0	0.0	host	gene-SynWH7803_0968	None	None	0.8672138970460502
gene-SynWH7803_1621	0.0	0.0	host	gene-SynWH7803_1621	None	None	0.013144157801807332
gene-SynWH7803_2022	0.0	0.0	host	atpI	None	None	21.81267380407301
gene-SynWH7803_2068	0.0	0.0	host	gene-SynWH7803_2068	None	None	0.5217490432898539
gene-SynWH7803_2121	0.0	0.0	host	gene-SynWH7803_2121	None	None	0.9634961847797614
gene-SynWH7803_2527	0.0	0.0	host	gene-SynWH7803_2527	None	None	2.042153291817968
gene-SynWH7803_1297	0.0	0.0	host	gnd	None	None	0.3443646174865388
gene-SynWH7803_1932	0.0	0.0	host	gene-SynWH7803_1932	None	None	0.02017152194589708
gene-SynWH7803_0133	0.0	0.0	host	gene-SynWH7803_0133	None	None	0.0567841825782543
gene-SynWH7803_0852	0.0	0.0	host	gene-SynWH7803_0852	None	None	0.037040213325147314
gene-SynWH7803_0947	0.0	0.0	host	gene-SynWH7803_0947	None	None	18.816329268867165
gene-SynWH7803_0939	0.0	0.0	host	gene-SynWH7803_0939	None	None	13.962647299887728
gene-SynWH7803_1647	0.0	0.0	host	psbD	None	None	11.298074069096963
gene-SynWH7803_1776	0.0	0.0	host	chlG	None	None	2.3344251450387565
gene-SynWH7803_1914	0.0	0.0	host	gene-SynWH7803_1914	None	None	0.019374765656638235
gene-SynWH7803_0234	0.0	0.0	host	pcnB	None	None	1.5363206303820467
gene-SynWH7803_0469	0.0	0.0	host	gene-SynWH7803_0469	None	None	0.5235641203836037
gene-SynWH7803_0679	0.0	0.0	host	rbcS%2C cbbS	None	None	0.002065783387849222
gene-SynWH7803_1364	0.0	0.0	host	gene-SynWH7803_1364	None	None	0.0030423582000455866
gene-SynWH7803_0764	0.0	0.0	host	proA	None	None	0.09790796751355237
gene-SynWH7803_1921	0.0	0.0	host	gene-SynWH7803_1921	None	None	0.006401268060610692
gene-SynWH7803_2080	0.0	0.0	host	gene-SynWH7803_2080	None	None	0.5190190108902428
gene-SynWH7803_0572	0.0	0.0	host	gene-SynWH7803_0572	None	None	35.69753470514097
gene-SynWH7803_1126	0.0	0.0	host	gene-SynWH7803_1126	None	None	0.12990645666377176
gene-SynWH7803_0608	0.0	0.0	host	gene-SynWH7803_0608	None	None	0.9981694481962549
gene-SynWH7803_2227	0.0	0.0	host	gene-SynWH7803_2227	None	None	0.07984528594022812
gene-SynWH7803_1791	0.0	0.0	host	gene-SynWH7803_1791	None	None	0.1759332816570807
gene-SynWH7803_2464	0.0	0.0	host	gene-SynWH7803_2464	None	None	0.061276752167009
gene-SynWH7803_1570	0.0	0.0	host	folD	None	None	3.2804997535705827
gene-SynWH7803_1236	0.0	0.0	host	ccp	None	None	0.4754516817067444
gene-SynWH7803_0253	0.0	0.0	host	ndhK%2C nukC	None	None	7.620282082865131
gene-SynWH7803_0863	0.0	0.0	host	gene-SynWH7803_0863	None	None	1.5150216109248935
gene-SynWH7803_0173	0.0	0.0	host	mreC	None	None	0.0806260687162256
gene-SynWH7803_1270	0.0	0.0	host	gene-SynWH7803_1270	None	None	2.238234336107243
gene-SynWH7803_1544	0.0	0.0	host	gene-SynWH7803_1544_gene_rpoD	None	None	0.39012306708962247
gene-SynWH7803_2241	0.0	0.0	host	gene-SynWH7803_2241	None	None	0.6547766225181768
gene-SynWH7803_2076	0.0	0.0	host	gene-SynWH7803_2076	None	None	0.5233255776767803
gene-SSBP1_gp39	0.0	0.0	phage	gene-SSBP1_gp39	early	early	14.996429922413816
gene-SynWH7803_1282	0.0	0.0	host	gene-SynWH7803_1282	None	None	0.03450790197996838
gene-SynWH7803_1879	0.0	0.0	host	gene-SynWH7803_1879	None	None	0.011227861072113356
gene-SynWH7803_1580	0.0	0.0	host	petF	None	None	32.84729798232245
gene-SynWH7803_1487	0.0	0.0	host	gene-SynWH7803_1487	None	None	0.9003410451443785
gene-SynWH7803_2132	0.0	0.0	host	gene-SynWH7803_2132	None	None	0.4324470367456415
gene-SynWH7803_0365	0.0	0.0	host	nctP	None	None	0.39001046274062257
gene-SynWH7803_1567	0.0	0.0	host	gene-SynWH7803_1567	None	None	0.3180082505998254
gene-SynWH7803_1462	0.0	0.0	host	gene-SynWH7803_1462	None	None	2.49290455416452
gene-SynWH7803_1449	0.0	0.0	host	gene-SynWH7803_1449	None	None	1.0296610572292597
gene-SynWH7803_0813	0.0	0.0	host	gene-SynWH7803_0813	None	None	14.22217641824134
gene-SynWH7803_1718	0.0	0.0	host	gene-SynWH7803_1718	None	None	0.3691561545117575
gene-SynWH7803_0124	0.0	0.0	host	gene-SynWH7803_0124	None	None	0.022440263842669145
gene-SynWH7803_1912	0.0	0.0	host	gene-SynWH7803_1912	None	None	0.9824490612046676
gene-SynWH7803_1427	0.0	0.0	host	gene-SynWH7803_1427	None	None	1.1532592415876035
gene-SynWH7803_2286	0.0	0.0	host	gene-SynWH7803_2286	None	None	0.706850868520052
gene-SynWH7803_0496	0.0	0.0	host	gene-SynWH7803_0496	None	None	3.5731138304283743
gene-SynWH7803_1305	0.0	0.0	host	gene-SynWH7803_1305	None	None	10.084756451464507
gene-SynWH7803_1619	0.0	0.0	host	gene-SynWH7803_1619	None	None	1.2352581259983417
gene-SynWH7803_0709	0.0	0.0	host	gene-SynWH7803_0709	None	None	0.044534744826349414
gene-SynWH7803_1785	0.0	0.0	host	dppC	None	None	0.024678451656972144
gene-SynWH7803_0313	0.0	0.0	host	psbH	None	None	16.798664118364393
gene-SynWH7803_2451	0.0	0.0	host	gene-SynWH7803_2451	None	None	0.08602924321016309
gene-SynWH7803_2480	0.0	0.0	host	ntrP or napA	None	None	17.4242516391827
gene-SynWH7803_0960	0.0	0.0	host	gene-SynWH7803_0960	None	None	4.78223604314377
gene-SynWH7803_2462	0.0	0.0	host	gene-SynWH7803_2462	None	None	0.07016188695296544
gene-SynWH7803_1686	0.0	0.0	host	gene-SynWH7803_1686	None	None	4.5102176050484974
gene-SynWH7803_1799	0.0	0.0	host	gene-SynWH7803_1799	None	None	40.34349343231163
gene-SynWH7803_0561	0.0	0.0	host	cobI	None	None	3.618613845532795
gene-SynWH7803_1455	0.0	0.0	host	gene-SynWH7803_1455	None	None	37.22771880038486
gene-SSBP1_gp12	0.0	0.0	phage	gene-SSBP1_gp12	early	early	38.17573171272518
gene-SynWH7803_1490	0.0	0.0	host	hslO	None	None	0.10134192386679175
gene-SynWH7803_1877	0.0	0.0	host	gene-SynWH7803_1877	None	None	3.7093471634663553
gene-SynWH7803_1534	0.0	0.0	host	gene-SynWH7803_1534	None	None	1.5526685400487383
gene-SynWH7803_1040	0.0	0.0	host	acsA	None	None	0.0005317147745838825
gene-SynWH7803_2483	0.0	0.0	host	gene-SynWH7803_2483	None	None	137.1816857160531
gene-SynWH7803_1813	0.0	0.0	host	gene-SynWH7803_1813	None	None	0.0013273824933368328
gene-SynWH7803_2077	0.0	0.0	host	nusA	None	None	0.0058960295416843065
gene-SynWH7803_1375	0.0	0.0	host	gene-SynWH7803_1375	None	None	7.61007270568673
gene-SynWH7803_0921	0.0	0.0	host	gene-SynWH7803_0921	None	None	1.6724695245757468
gene-SynWH7803_1290	0.0	0.0	host	pheT	None	None	0.38438713407828773
gene-SynWH7803_1419	0.0	0.0	host	gene-SynWH7803_1419	None	None	0.42655401604251486
gene-SynWH7803_0778	0.0	0.0	host	gene-SynWH7803_0778	None	None	0.09765560074459534
gene-SynWH7803_0659	0.0	0.0	host	gene-SynWH7803_0659	None	None	0.16216242942815978
gene-SynWH7803_2317	0.0	0.0	host	menC	None	None	0.0018603821346604807
gene-SynWH7803_0092	0.0	0.0	host	galE	None	None	25.464232499006638
gene-SynWH7803_0816	0.0	0.0	host	gene-SynWH7803_0816	None	None	0.6048463103441091
gene-SynWH7803_1263	0.0	0.0	host	nifS	None	None	0.8273876839174001
gene-SynWH7803_1497	0.0	0.0	host	gene-SynWH7803_1497	None	None	485.59321792870116
gene-SynWH7803_0916	0.0	0.0	host	uraA	None	None	0.49159661424681844
gene-SynWH7803_1264	0.0	0.0	host	gene-SynWH7803_1264	None	None	0.3470174428843866
gene-SynWH7803_1347	0.0	0.0	host	glnAI	None	None	34.29908258935635
gene-SynWH7803_2058	0.0	0.0	host	gene-SynWH7803_2058	None	None	1.7796551713393598
gene-SynWH7803_0129	0.0	0.0	host	gene-SynWH7803_0129	None	None	0.2712313445159772
gene-SynWH7803_1477	0.0	0.0	host	gene-SynWH7803_1477	None	None	3.137328545554319
gene-SynWH7803_2436	0.0	0.0	host	gene-SynWH7803_2436	None	None	0.38976750092354673
gene-SynWH7803_1322	0.0	0.0	host	gene-SynWH7803_1322	None	None	3.0565024773649414
gene-SynWH7803_0751	0.0	0.0	host	gene-SynWH7803_0751	None	None	7.962829624883052
gene-SynWH7803_1049	0.0	0.0	host	gene-SynWH7803_1049	None	None	0.5770080968809046
gene-SynWH7803_2160	0.0	0.0	host	gene-SynWH7803_2160	None	None	0.5354782226670115
gene-SynWH7803_0384	0.0	0.0	host	gene-SynWH7803_0384	None	None	0.04093523748308366
gene-SynWH7803_0507	0.0	0.0	host	gene-SynWH7803_0507	None	None	0.31544878570492296
gene-SynWH7803_1542	0.0	0.0	host	aarF	None	None	0.11438016610530716
gene-SynWH7803_1481	0.0	0.0	host	gene-SynWH7803_1481	None	None	2.1232776274830307
gene-SSBP1_gp10	0.0	0.0	phage	gene-SSBP1_gp10	early	early	23.14383539937277
gene-SynWH7803_1241	0.0	0.0	host	suhB	None	None	2.190610444041294
gene-SynWH7803_1659	0.0	0.0	host	gene-SynWH7803_1659	None	None	1.4135314156645995
gene-SynWH7803_1064	0.0	0.0	host	gene-SynWH7803_1064	None	None	0.028268720896163148
gene-SynWH7803_2468	0.0	0.0	host	eco	None	None	0.32678872197656994
gene-SynWH7803_0716	0.0	0.0	host	gene-SynWH7803_0716	None	None	0.0033319667583508244
gene-SynWH7803_1546	0.0	0.0	host	phoR	None	None	0.8473348811213289
gene-SynWH7803_0923	0.0	0.0	host	gene-SynWH7803_0923	None	None	0.028674874053237757
gene-SynWH7803_1001	0.0	0.0	host	gene-SynWH7803_1001	None	None	0.018209427526091396
gene-SynWH7803_1738	0.0	0.0	host	trmU	None	None	0.8775996318330854
gene-SynWH7803_1667	0.0	0.0	host	gene-SynWH7803_1667	None	None	0.03647954096187789
gene-SynWH7803_0209	0.0	0.0	host	gene-SynWH7803_0209	None	None	1.7173442140076002e-05
gene-SynWH7803_0335	0.0	0.0	host	ileS	None	None	0.018364831000990175
gene-SynWH7803_1474	0.0	0.0	host	gene-SynWH7803_1474	None	None	3.683638760853947
gene-SynWH7803_0437	0.0	0.0	host	gene-SynWH7803_0437	None	None	0.09928367014054834
gene-SynWH7803_0251	0.0	0.0	host	rub	None	None	0.31742264267676373
gene-SynWH7803_1029	0.0	0.0	host	gene-SynWH7803_1029	None	None	6.171289424226346
gene-SynWH7803_2054	0.0	0.0	host	gene-SynWH7803_2054	None	None	0.10392690720749233
gene-SynWH7803_1861	0.0	0.0	host	fabG	None	None	1.8928564206627674
gene-SynWH7803_1633	0.0	0.0	host	gene-SynWH7803_1633	None	None	2.5819011709319692
gene-SynWH7803_0216	0.0	0.0	host	glcF	None	None	0.037181428682363876
gene-SynWH7803_1816	0.0	0.0	host	gene-SynWH7803_1816	None	None	1.4894981191810974
gene-SSBP1_gp28	0.0	0.0	phage	gene-SSBP1_gp28	early	early	58.490347412176426
gene-SSBP1_gp35	0.0	0.0	phage	gene-SSBP1_gp35	early	early	14.040135515725739
gene-SynWH7803_1249	0.0	0.0	host	gene-SynWH7803_1249	None	None	0.6481721950813643
gene-SynWH7803_1557	0.0	0.0	host	gene-SynWH7803_1557	None	None	6.625906783116927
gene-SynWH7803_2257	0.0	0.0	host	gene-SynWH7803_2257	None	None	0.13905912129347534
gene-SynWH7803_1949	0.0	0.0	host	gene-SynWH7803_1949	None	None	0.5919345769324543
gene-SynWH7803_0328	0.0	0.0	host	gene-SynWH7803_0328	None	None	0.2348751755624834
gene-SynWH7803_1792	0.0	0.0	host	gene-SynWH7803_1792	None	None	0.053482113196446204
gene-SynWH7803_1965	0.0	0.0	host	kaiB	None	None	0.5879786205203564
gene-SynWH7803_2089	0.0	0.0	host	gene-SynWH7803_2089	None	None	0.3350086414128202
gene-SynWH7803_1998	0.0	0.0	host	groL1	None	None	6.007698764180165
gene-SynWH7803_0712	0.0	0.0	host	gene-SynWH7803_0712	None	None	1.2349386874766861
gene-SynWH7803_1983	0.0	0.0	host	gene-SynWH7803_1983	None	None	0.4489445293040989
gene-SynWH7803_0340	0.0	0.0	host	gene-SynWH7803_0340	None	None	0.2812222193424056
gene-SynWH7803_0009	0.0	0.0	host	gene-SynWH7803_0009	None	None	3.1049007569975196
gene-SynWH7803_2296	0.0	0.0	host	hcrA	None	None	0.2949935518550931
gene-SynWH7803_0911	0.0	0.0	host	gene-SynWH7803_0911	None	None	2.5570785843841106
gene-SynWH7803_2208	0.0	0.0	host	gene-SynWH7803_2208	None	None	1.787028897945958
gene-SynWH7803_1443	0.0	0.0	host	gene-SynWH7803_1443	None	None	1.1859724666698763
gene-SynWH7803_1015	0.0	0.0	host	gene-SynWH7803_1015	None	None	9.605687276623918
gene-SynWH7803_1858	0.0	0.0	host	ispD	None	None	0.13198682724111307
gene-SynWH7803_1148	0.0	0.0	host	accD	None	None	2.9347608382904973
gene-SynWH7803_1400	0.0	0.0	host	sbcC	None	None	0.044254265378800985
gene-SynWH7803_0128	0.0	0.0	host	gene-SynWH7803_0128	None	None	0.008667083505382537
gene-SynWH7803_0044	0.0	0.0	host	gene-SynWH7803_0044	None	None	20.673416531133196
gene-SynWH7803_0300	0.0	0.0	host	gene-SynWH7803_0300	None	None	0.00011800662150882912
gene-RNA_40	0.0	0.0	host	gene-RNA_40	None	None	19.902354063183697
gene-SynWH7803_0627	0.0	0.0	host	gene-SynWH7803_0627	None	None	0.5639252510190615
gene-SynWH7803_2405	0.0	0.0	host	dfa	None	None	2.3156524516899157
gene-SynWH7803_1503	0.0	0.0	host	gene-SynWH7803_1503	None	None	38.811979287831605
gene-SynWH7803_1839	0.0	0.0	host	gene-SynWH7803_1839	None	None	0.26246520656922073
gene-SynWH7803_1937	0.0	0.0	host	gene-SynWH7803_1937	None	None	12.057438249347454
gene-SynWH7803_0159	0.0	0.0	host	gene-SynWH7803_0159	None	None	0.3438726005731136
gene-SynWH7803_0137	0.0	0.0	host	gene-SynWH7803_0137	None	None	0.059172408636887955
gene-SynWH7803_0846	0.0	0.0	host	gene-SynWH7803_0846	None	None	0.47879001014047234
gene-SynWH7803_2253	0.0	0.0	host	gene-SynWH7803_2253	None	None	0.278492743996471
gene-SynWH7803_1754	0.0	0.0	host	gene-SynWH7803_1754	None	None	0.005691379779274152
gene-SSBP1_gp07	0.0	0.0	phage	gene-SSBP1_gp07	early	early	17.631823387192355
gene-SynWH7803_2222	0.0	0.0	host	gene-SynWH7803_2222	None	None	0.0858691003986212
gene-SynWH7803_0827	0.0	0.0	host	gene-SynWH7803_0827	None	None	19.163886973557123
gene-SynWH7803_0521	0.0	0.0	host	uspA	None	None	0.7716103092293894
gene-SynWH7803_2285	0.0	0.0	host	gene-SynWH7803_2285	None	None	6.116141522067294
gene-SSBP1_gp55	0.0	0.0	phage	gene-SSBP1_gp55	early	early	7.230037211650665
gene-SynWH7803_2437	0.0	0.0	host	gene-SynWH7803_2437	None	None	0.8776429232544417
gene-SynWH7803_1137	0.0	0.0	host	gene-SynWH7803_1137	None	None	0.12816085892812476
gene-SynWH7803_1238	0.0	0.0	host	htpG	None	None	0.0011321571064946611
gene-SynWH7803_1990	0.0	0.0	host	gene-SynWH7803_1990	None	None	11.363946022215625
gene-SynWH7803_0037	0.0	0.0	host	gene-SynWH7803_0037	None	None	1.552518999736769
gene-SynWH7803_1291	0.0	0.0	host	rpmG	None	None	0.7443816131101352
gene-SynWH7803_0262	0.0	0.0	host	gene-SynWH7803_0262_gene_phr	None	None	0.00043769823176182044
gene-SynWH7803_0677	0.0	0.0	host	csoS1/ccmK1	None	None	18.77236016979671
gene-SynWH7803_1850	0.0	0.0	host	petC	None	None	3.2901045282450037
gene-SynWH7803_0204	0.0	0.0	host	rnc	None	None	1.796694168022869
gene-SynWH7803_2037	0.0	0.0	host	gene-SynWH7803_2037	None	None	4.881499254273914
gene-SynWH7803_0883	0.0	0.0	host	gene-SynWH7803_0883	None	None	0.21576420196191895
gene-RNA_10	0.0	0.0	host	gene-RNA_10	None	None	28.489241466971034
gene-SynWH7803_0050	0.0	0.0	host	gene-SynWH7803_0050	None	None	3.240913276337737
gene-SynWH7803_0734	0.0	0.0	host	gene-SynWH7803_0734	None	None	1.0705291842394133
gene-SynWH7803_0057	0.0	0.0	host	gene-SynWH7803_0057	None	None	0.052745939785512536
gene-SynWH7803_2237	0.0	0.0	host	gene-SynWH7803_2237	None	None	0.07458875509096975
gene-SynWH7803_0362	0.0	0.0	host	proV	None	None	0.6730214540175595
gene-SynWH7803_2409	0.0	0.0	host	gene-SynWH7803_2409	None	None	0.0022294191428066682
gene-SynWH7803_0927	0.0	0.0	host	gene-SynWH7803_0927	None	None	17.643584989822287
gene-SynWH7803_1316	0.0	0.0	host	gene-SynWH7803_1316	None	None	0.007551771317663207
gene-SynWH7803_2276	0.0	0.0	host	rbcR	None	None	3.0688595720121112
gene-SynWH7803_0622	0.0	0.0	host	proS	None	None	1.7082237563712892
gene-SynWH7803_2048	0.0	0.0	host	bioA	None	None	0.5738414098456159
gene-SynWH7803_2223	0.0	0.0	host	gene-SynWH7803_2223	None	None	1.6176672210678673
gene-SynWH7803_0541	0.0	0.0	host	gene-SynWH7803_0541	None	None	0.6264370872158639
gene-SynWH7803_1103	0.0	0.0	host	gene-SynWH7803_1103	None	None	1.9410972151246142
gene-SynWH7803_0959	0.0	0.0	host	gene-SynWH7803_0959	None	None	0.9053138132369899
gene-SynWH7803_0753	0.0	0.0	host	petE	None	None	4.685875904460424
gene-SynWH7803_0250	0.0	0.0	host	gene-SynWH7803_0250	None	None	0.18931447253194716
gene-SynWH7803_0347	0.0	0.0	host	gene-SynWH7803_0347	None	None	0.9165551934222991
gene-SynWH7803_1564	0.0	0.0	host	gene-SynWH7803_1564	None	None	47.41194647785134
gene-SynWH7803_0645	0.0	0.0	host	ilvB	None	None	1.6646250527091093
gene-SynWH7803_1361	0.0	0.0	host	secF	None	None	0.08495615066907229
gene-SynWH7803_0999	0.0	0.0	host	gene-SynWH7803_0999	None	None	1.4932565156805497
gene-RNA_45	0.0	0.0	host	ssrA	None	None	153.8960547865422
gene-SynWH7803_0720	0.0	0.0	host	pyrC	None	None	0.00842823091414589
gene-SynWH7803_0278	0.0	0.0	host	gene-SynWH7803_0278	None	None	1.0051449997780104
gene-SynWH7803_1281	0.0	0.0	host	gene-SynWH7803_1281	None	None	0.6132447940638877
gene-SynWH7803_0755	0.0	0.0	host	hemE	None	None	1.3822898017215943
gene-SynWH7803_2069	0.0	0.0	host	gene-SynWH7803_2069	None	None	11.114417532267705
gene-SynWH7803_1208	0.0	0.0	host	gene-SynWH7803_1208	None	None	5.124288825298419
gene-SynWH7803_1114	0.0	0.0	host	gene-SynWH7803_1114	None	None	1.004244493402769
gene-SynWH7803_0982	0.0	0.0	host	gene-SynWH7803_0982	None	None	2.1318317728190563
gene-SSBP1_gp04	0.0	0.0	phage	gene-SSBP1_gp04	early	early	12.340240953555648
gene-SynWH7803_0488	0.0	0.0	host	cpeZ	None	None	17.50164605138442
gene-SynWH7803_1923	0.0	0.0	host	gene-SynWH7803_1923	None	None	1.3087596189778599
gene-SynWH7803_2263	0.0	0.0	host	gene-SynWH7803_2263	None	None	0.0009733294070273491
