Geneid	40	90	140	190	Entity	Symbol	ClassThreshold	ClassMax	Variance
FKEOJE_03469					host	trpE	None	None	0.03829570671055574
FKEOJE_01646					host	betA	None	None	0.07655951894127676
FKEOJE_02258					host	trnG	None	None	1.8395483571495725
FKEOJE_01727					host	speA	None	None	0.022901731634841563
FKEOJE_00398					host	glnA3	None	None	0.2110267455792176
FKEOJE_02822					host	FKEOJE_02822	None	None	1.10018895509839
FKEOJE_01042					host	tonB	None	None	5.5528728999856245
FKEOJE_02765					host	FKEOJE_02765	None	None	0.18135551844873873
FKEOJE_03385					host	FKEOJE_03385	None	None	0.49533825671092274
FKEOJE_03915					host	hisH	None	None	0.12352493552461276
FKEOJE_02429					host	FKEOJE_02429	None	None	0.32520464263756943
gene-N356_gp047					phage	g050	early	middle	483.09542127565163
FKEOJE_01259					host	rnhA	None	None	0.20763760748081425
FKEOJE_03395					host	FKEOJE_03395	None	None	0.751473469395402
FKEOJE_01741					host	FKEOJE_01741	None	None	0.411842988387907
FKEOJE_01930					host	trnQ	None	None	0.16314037642010967
FKEOJE_00853					host	aF2118	None	None	1.1970692862124193
FKEOJE_00925					host	FKEOJE_00925	None	None	0.2599592229107048
FKEOJE_03441					host	FKEOJE_03441	None	None	2.9692728423346884
FKEOJE_02018					host	hlpA	None	None	24.260473846648278
FKEOJE_03609					host	FKEOJE_03609	None	None	0.07217228106526077
FKEOJE_01686					host	trnN	None	None	0.30476425292940085
FKEOJE_02654					host	FKEOJE_02654	None	None	2.4838967337542863
FKEOJE_01205					host	sUL1	None	None	0.2371112185288349
FKEOJE_00573					host	FKEOJE_00573	None	None	0.3003431911697338
FKEOJE_02717					host	dnaX	None	None	0.8488370003913902
FKEOJE_03254					host	bioF	None	None	0.9542771017938394
FKEOJE_02873					host	cTD-A	None	None	1.2107938820666424
FKEOJE_00656					host	murC	None	None	0.19109800945344574
FKEOJE_01332					host	ompA	None	None	0.29755003288917575
FKEOJE_01653					host	FKEOJE_01653	None	None	0.3285532307003132
FKEOJE_02383					host	uxaA	None	None	0.24553808483244724
FKEOJE_02579					host	FKEOJE_02579	None	None	0.4152189060679164
FKEOJE_00529					host	FKEOJE_00529	None	None	0.005583843146234986
FKEOJE_00766					host	glpK	None	None	0.4291702010931607
FKEOJE_03619					host	FKEOJE_03619	None	None	0.18390582050387516
FKEOJE_01513					host	fpr	None	None	0.2520926270332377
gene-N356_gp070					phage	g073	middle	late	128.306883456867
FKEOJE_02280					host	FKEOJE_02280	None	None	1.9706505246173662
FKEOJE_00431					host	aslA	None	None	0.055659128831219644
FKEOJE_00268					host	FKEOJE_00268	None	None	0.899196704498638
FKEOJE_02007					host	clpP	None	None	1.6690011849571715
FKEOJE_03757					host	FKEOJE_03757	None	None	0.052080085138018456
FKEOJE_01235					host	FKEOJE_01235	None	None	0.3422576487299595
FKEOJE_01993					host	FKEOJE_01993	None	None	0.31436486224150284
FKEOJE_00897					host	FKEOJE_00897	None	None	0.4987660400765097
FKEOJE_02003					host	FKEOJE_02003	None	None	1.3336785972850833
FKEOJE_03514					host	uup	None	None	0.3582666249151936
FKEOJE_03423					host	dnaE	None	None	0.19983840795986646
FKEOJE_00100					host	FKEOJE_00100	None	None	4.608962777908356
FKEOJE_03851					host	FKEOJE_03851	None	None	0.050632375660274016
FKEOJE_01747					host	FKEOJE_01747	None	None	1.2074128828009785
FKEOJE_00581					host	FKEOJE_00581	None	None	0.713298997718512
FKEOJE_01232					host	ycf37	None	None	0.4243719925636574
FKEOJE_03752					host	FKEOJE_03752	None	None	0.15232298102809486
FKEOJE_01933					host	infB	None	None	0.8727561405206737
FKEOJE_01973					host	FKEOJE_01973	None	None	3.02278447606253
FKEOJE_01510					host	FKEOJE_01510	None	None	0.2212106729265381
FKEOJE_02215					host	FKEOJE_02215	None	None	1.8746119639579872
FKEOJE_02853					host	FKEOJE_02853	None	None	0.10330943709209352
FKEOJE_03547					host	FKEOJE_03547	None	None	4.1582266036887505
FKEOJE_03306					host	FKEOJE_03306	None	None	0.11399398531270367
FKEOJE_02502					host	mazG	None	None	0.25661272922004214
FKEOJE_00406					host	FKEOJE_00406	None	None	0.6269911813415577
