Geneid	40	90	140	190	Entity	Symbol	ClassThreshold	ClassMax	Variance
FKEOJE_03976					host	fadR	None	None	12.624924246806307
FKEOJE_01857					host	nfnB	None	None	20.403917523751716
FKEOJE_00946					host	wcaA	None	None	0.7404880632886053
FKEOJE_00456					host	FKEOJE_00456	None	None	0.7544204655025541
FKEOJE_03667					host	FKEOJE_03667	None	None	0.9517086654508544
gene-N356_gp017					phage	g018x	early	early	807.3336865379595
FKEOJE_01733					host	FKEOJE_01733	None	None	13.402785877495342
FKEOJE_03866					host	recQ	None	None	7.896840183823749
FKEOJE_00172					host	bamA	None	None	0.25049689069821324
gene-N356_gp090					phage	g093	middle	late	4335.34549695888
gene-N356_gp103					phage	g106	early	middle	3821.1259083104915
FKEOJE_02638					host	FKEOJE_02638	None	None	6.7833661670598095
FKEOJE_01901					host	FKEOJE_01901	None	None	71.21335207635099
FKEOJE_00616					host	rpmD	None	None	352.96705572739864
FKEOJE_00428					host	FKEOJE_00428	None	None	5.931897218205433
FKEOJE_02104					host	FKEOJE_02104	None	None	32.400433604171596
FKEOJE_02331					host	eRG9	None	None	7.09068788710859
FKEOJE_02146					host	nqrC	None	None	43.43387815899461
FKEOJE_00628					host	rpsC	None	None	509.8970717044838
FKEOJE_00222					host	fabF	None	None	1.6107925055457377
FKEOJE_01682					host	feoB	None	None	37.971646543784935
FKEOJE_02375					host	FKEOJE_02375_gene_aslA	None	None	2.053211696812801
FKEOJE_00096					host	FKEOJE_00096	None	None	3.2913521521741647
FKEOJE_03374					host	FKEOJE_03374	None	None	0.07627536117915736
FKEOJE_00054					host	FKEOJE_00054	None	None	2.197112632493304
FKEOJE_03831					host	FKEOJE_03831	None	None	4.241260653883169
FKEOJE_04009					host	FKEOJE_04009	None	None	13.561065099650673
FKEOJE_00662					host	yfaS	None	None	3.6369146749606145
FKEOJE_01669					host	acrR	None	None	5.367539200380044
FKEOJE_00967					host	FKEOJE_00967_gene_nit1	None	None	8.362185611053881
FKEOJE_00323					host	yehS	None	None	19.216167425299815
FKEOJE_03722					host	ulaD	None	None	247.44006527032772
FKEOJE_00494					host	FKEOJE_00494	None	None	6.4435497674751625
gene-N356_gp075					phage	g078	middle	late	4838.883808310551
FKEOJE_03876					host	FKEOJE_03876	None	None	3.61381917078936
FKEOJE_01058					host	FKEOJE_01058	None	None	13.924422577441867
FKEOJE_00799					host	FKEOJE_00799	None	None	3.180649873536444
FKEOJE_02411					host	FKEOJE_02411	None	None	4.230062779735159
FKEOJE_00235					host	FKEOJE_00235	None	None	0.06062417938830081
FKEOJE_00563					host	purD	None	None	2.1988273141195815
FKEOJE_00613					host	infA	None	None	319.77382363143295
FKEOJE_03138					host	doxX	None	None	0.17608790415310163
FKEOJE_02400					host	FKEOJE_02400	None	None	21.63517988224392
FKEOJE_02451					host	FKEOJE_02451	None	None	2.7799427055072012
FKEOJE_01982					host	lytT	None	None	3.4029580851194177
FKEOJE_03963					host	serC	None	None	42.35719825038212
FKEOJE_02477					host	FKEOJE_02477	None	None	78.2795055001041
FKEOJE_01416					host	FKEOJE_01416	None	None	0.10133971600039285
FKEOJE_03302					host	FKEOJE_03302	None	None	1.1877100842817274
FKEOJE_01961					host	cyoC	None	None	71.64012615528071
gene-N356_gp083					phage	g086	middle	late	5950.170847031413
FKEOJE_01053					host	FKEOJE_01053	None	None	0.9578544053326457
FKEOJE_02662					host	FKEOJE_02662_gene_ywqK	None	None	19.87235827284063
FKEOJE_02741					host	FKEOJE_02741	None	None	2.5900985827603744
FKEOJE_03342					host	glp	None	None	2.593243110059127
FKEOJE_03375					host	katE	None	None	15.181039901090216
FKEOJE_03518					host	leuC	None	None	92.37737697094889
FKEOJE_02837					host	pldA	None	None	3.2555258420580047
FKEOJE_00023					host	FKEOJE_00023	None	None	5.520478319579112
FKEOJE_03207					host	FKEOJE_03207	None	None	29.995123700450026
FKEOJE_01648					host	FKEOJE_01648	None	None	11.252676841632145
FKEOJE_03174					host	FKEOJE_03174	None	None	0.011790291289143
FKEOJE_03656					host	FKEOJE_03656	None	None	6.071954870516988
FKEOJE_04011					host	FKEOJE_04011	None	None	7.041935982640343
FKEOJE_00368					host	mnmC	None	None	14.549575194228398
FKEOJE_03978					host	FKEOJE_03978	None	None	0.39250337933444546
FKEOJE_01136					host	FKEOJE_01136	None	None	4.812652554858459
FKEOJE_00160					host	FKEOJE_00160	None	None	2.409851202252963
FKEOJE_03247					host	FKEOJE_03247	None	None	7.780318116075475
FKEOJE_00413					host	FKEOJE_00413_gene_araC	None	None	5.20563133927318
FKEOJE_00386					host	purU	None	None	6.6700861796507125
FKEOJE_03020					host	FKEOJE_03020	None	None	19.550709520344142
FKEOJE_00806					host	FKEOJE_00806	None	None	43.0335521166319
FKEOJE_02944					host	FKEOJE_02944	None	None	0.032174199405481385
FKEOJE_03599					host	FKEOJE_03599	None	None	4.843644182597676
FKEOJE_01968					host	salY	None	None	0.11112812328019614
FKEOJE_01102					host	FKEOJE_01102	None	None	13.439375661612482
FKEOJE_01328					host	FKEOJE_01328	None	None	1.2942112983262395
FKEOJE_03768					host	FKEOJE_03768	None	None	12.811995940182838
